,hits,kills,kdRatio,headshots,accuracy,shots,deaths,weapon,weapontype,user,gametype,ranking
2146,16.0,21.0,1.5,2.0,0.1951219512195122,82.0,14.0,iw8_sn_crossbow,weapon_marksman,Papadogethan,xbl,30
2147,596.0,540.0,1.3202933985330074,158.0,0.4084989718985607,1459.0,409.0,iw8_sn_kilo98,weapon_marksman,Papadogethan,xbl,30
2148,77.0,35.0,1.09375,9.0,0.21568627450980396,357.0,32.0,iw8_sn_mike14,weapon_marksman,Papadogethan,xbl,30
2149,30.0,15.0,15.0,2.0,0.18633540372670807,161.0,1.0,iw8_sn_sksierra,weapon_marksman,Papadogethan,xbl,30
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,Papadogethan,xbl,30
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Papadogethan,xbl,30
2153,1288.0,1835.0,1.7850194552529184,401.0,0.3441090034731499,3743.0,1028.0,iw8_sn_alpha50,weapon_sniper,Christian524524,psn,31
2154,239.0,334.0,1.5534883720930233,88.0,0.3269493844049248,731.0,215.0,iw8_sn_hdromeo,weapon_sniper,Christian524524,psn,31
2155,135.0,145.0,1.4215686274509804,40.0,0.3358208955223881,402.0,102.0,iw8_sn_delta,weapon_sniper,Christian524524,psn,31
2156,87.0,94.0,0.8623853211009175,22.0,0.35655737704918034,244.0,109.0,iw8_sn_xmike109,weapon_sniper,Christian524524,psn,31
2173,821.0,246.0,1.7202797202797202,63.0,0.19218164794007486,4272.0,143.0,iw8_lm_kilo121,weapon_lmg,Christian524524,psn,31
2174,517.0,131.0,1.955223880597015,19.0,0.18275008837044893,2829.0,67.0,iw8_lm_mkilo3,weapon_lmg,Christian524524,psn,31
2175,335.0,85.0,1.3492063492063493,29.0,0.1571294559099437,2132.0,63.0,iw8_lm_mgolf34,weapon_lmg,Christian524524,psn,31
2176,324.0,96.0,1.8823529411764703,15.0,0.1980440097799511,1636.0,51.0,iw8_lm_lima86,weapon_lmg,Christian524524,psn,31
2177,3278.0,907.0,1.6953271028037382,177.0,0.22279616665533886,14713.0,535.0,iw8_lm_pkilo,weapon_lmg,Christian524524,psn,31
2178,1905.0,416.0,1.7627118644067796,97.0,0.2828507795100223,6735.0,236.0,iw8_lm_mgolf36,weapon_lmg,Christian524524,psn,31
2179,5.0,32.0,1.6,0.0,0.07352941176470587,68.0,20.0,iw8_la_gromeo,weapon_launcher,Christian524524,psn,31
2180,6.0,77.0,1.2419354838709675,0.0,0.0335195530726257,179.0,62.0,iw8_la_rpapa7,weapon_launcher,Christian524524,psn,31
2181,3.0,12.0,0.7058823529411765,0.0,0.0410958904109589,73.0,17.0,iw8_la_juliet,weapon_launcher,Christian524524,psn,31
2182,3.0,20.0,2.0,0.0,0.05357142857142857,56.0,10.0,iw8_la_kgolf,weapon_launcher,Christian524524,psn,31
2183,0.0,3.0,3.0,0.0,0.0,24.0,0.0,iw8_la_mike32,weapon_launcher,Christian524524,psn,31
2184,3957.0,2679.0,1.494143892916899,400.0,0.5931644431119772,6671.0,1793.0,iw8_pi_cpapa,weapon_pistol,Christian524524,psn,31
2185,4374.0,2608.0,1.5710843373493977,391.0,0.2682119205298013,16308.0,1660.0,iw8_pi_mike9,weapon_pistol,Christian524524,psn,31
2186,765.0,363.0,1.0521739130434782,61.0,0.3176910299003322,2408.0,345.0,iw8_pi_mike1911,weapon_pistol,Christian524524,psn,31
2187,1400.0,544.0,1.3807106598984773,79.0,0.3155996393146979,4436.0,394.0,iw8_pi_golf21,weapon_pistol,Christian524524,psn,31
2188,2335.0,1411.0,1.1243027888446215,323.0,0.4482626223843348,5209.0,1255.0,iw8_pi_decho,weapon_pistol,Christian524524,psn,31
2189,1888.0,768.0,1.5,121.0,0.2875856816450876,6565.0,512.0,iw8_pi_papa320,weapon_pistol,Christian524524,psn,31
2190,1682.0,798.0,1.6521739130434785,141.0,0.3230266948338775,5207.0,483.0,iw8_ar_falima,weapon_assault_rifle,Christian524524,psn,31
2191,5306.0,1184.0,2.0343642611683848,195.0,0.3178387444590871,16694.0,582.0,iw8_ar_tango21,weapon_assault_rifle,Christian524524,psn,31
2192,17392.0,4011.0,1.7296248382923674,846.0,0.29235657012220745,59489.0,2319.0,iw8_ar_mike4,weapon_assault_rifle,Christian524524,psn,31
2193,1838.0,464.0,1.9414225941422596,107.0,0.2992510582872029,6142.0,239.0,iw8_ar_anovember94,weapon_assault_rifle,Christian524524,psn,31
2194,1297.0,590.0,2.322834645669291,156.0,0.2968642710002289,4369.0,254.0,iw8_ar_falpha,weapon_assault_rifle,Christian524524,psn,31
2195,1818.0,364.0,1.5622317596566524,84.0,0.2890761647320719,6289.0,233.0,iw8_ar_mcharlie,weapon_assault_rifle,Christian524524,psn,31
2196,3642.0,1132.0,2.286868686868687,193.0,0.2830276655268884,12868.0,495.0,iw8_ar_akilo47,weapon_assault_rifle,Christian524524,psn,31
2197,4106.0,899.0,1.8235294117647056,173.0,0.2843293400734021,14441.0,493.0,iw8_ar_kilo433,weapon_assault_rifle,Christian524524,psn,31
2198,1108.0,344.0,1.421487603305785,77.0,0.2737154150197628,4048.0,242.0,iw8_ar_scharlie,weapon_assault_rifle,Christian524524,psn,31
2199,807.0,316.0,2.0387096774193547,87.0,0.3143747565251266,2567.0,155.0,iw8_ar_asierra12,weapon_assault_rifle,Christian524524,psn,31
2200,1669.0,555.0,1.7675159235668791,90.0,0.2973984319315752,5612.0,314.0,iw8_ar_galima,weapon_assault_rifle,Christian524524,psn,31
2201,5882.0,1407.0,1.9168937329700275,303.0,0.2960539561103281,19868.0,734.0,iw8_ar_sierra552,weapon_assault_rifle,Christian524524,psn,31
2202,0.0,25.0,0.10504201680672268,0.0,0.0,0.0,238.0,iw8_me_riotshield,weapon_other,Christian524524,psn,31
2203,504.0,435.0,1.5209790209790208,35.0,0.6728971962616822,749.0,286.0,iw8_sh_mike26,weapon_shotgun,Christian524524,psn,31
2204,1264.0,960.0,1.5335463258785942,99.0,0.7497034400948992,1686.0,626.0,iw8_sh_charlie725,weapon_shotgun,Christian524524,psn,31
2205,1315.0,662.0,1.4581497797356828,85.0,0.5245313123254887,2507.0,454.0,iw8_sh_oscar12,weapon_shotgun,Christian524524,psn,31
2206,1008.0,811.0,1.5870841487279843,89.0,0.7881157154026583,1279.0,511.0,iw8_sh_romeo870,weapon_shotgun,Christian524524,psn,31
2207,550.0,340.0,1.588785046728972,43.0,0.6571087216248507,837.0,214.0,iw8_sh_dpapa12,weapon_shotgun,Christian524524,psn,31
2208,14302.0,2813.0,1.586576424139876,539.0,0.299154953145917,47808.0,1773.0,iw8_sm_mpapa7,weapon_smg,Christian524524,psn,31
2209,1829.0,527.0,1.4166666666666667,103.0,0.2590284662229146,7061.0,372.0,iw8_sm_augolf,weapon_smg,Christian524524,psn,31
2210,4403.0,880.0,1.7741935483870968,126.0,0.308722479315664,14262.0,496.0,iw8_sm_papa90,weapon_smg,Christian524524,psn,31
2211,1881.0,409.0,2.2849162011173183,85.0,0.3213736545361353,5853.0,179.0,iw8_sm_charlie9,weapon_smg,Christian524524,psn,31
2212,15020.0,4221.0,1.6578947368421053,809.0,0.2798010469253553,53681.0,2546.0,iw8_sm_mpapa5,weapon_smg,Christian524524,psn,31
2213,2401.0,957.0,2.0580645161290323,116.0,0.3088102893890675,7775.0,465.0,iw8_sm_smgolf45,weapon_smg,Christian524524,psn,31
2214,6795.0,1858.0,1.8003875968992251,263.0,0.305201221703198,22264.0,1032.0,iw8_sm_beta,weapon_smg,Christian524524,psn,31
2215,4244.0,981.0,1.600326264274062,257.0,0.2772587704971581,15307.0,613.0,iw8_sm_victor,weapon_smg,Christian524524,psn,31
2216,2310.0,843.0,1.7064777327935223,108.0,0.275426254918326,8387.0,494.0,iw8_sm_uzulu,weapon_smg,Christian524524,psn,31
2217,2338.0,1879.0,1.3816176470588235,543.0,0.5941550190597205,3935.0,1360.0,iw8_sn_sbeta,weapon_marksman,Christian524524,psn,31
2218,64.0,121.0,1.1634615384615383,30.0,0.212624584717608,301.0,104.0,iw8_sn_crossbow,weapon_marksman,Christian524524,psn,31
2219,1463.0,1375.0,1.6526442307692308,463.0,0.5234347048300537,2795.0,832.0,iw8_sn_kilo98,weapon_marksman,Christian524524,psn,31
2220,603.0,347.0,1.52863436123348,89.0,0.4079837618403248,1478.0,227.0,iw8_sn_mike14,weapon_marksman,Christian524524,psn,31
2221,347.0,244.0,2.0504201680672267,39.0,0.3983926521239954,871.0,119.0,iw8_sn_sksierra,weapon_marksman,Christian524524,psn,31
2222,0.0,130.0,0.7975460122699386,0.0,0.0,0.0,163.0,iw8_me_akimboblunt,weapon_melee,Christian524524,psn,31
2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Christian524524,psn,31
2224,0.0,237.0,0.4778225806451613,0.0,0.0,0.0,496.0,iw8_knife,weapon_melee,Christian524524,psn,31
2225,968.0,1092.0,4.044444444444443,251.0,0.482311908320877,2007.0,270.0,iw8_sn_alpha50,weapon_sniper,EkAZ%232396,battle,32
2226,359.0,408.0,2.4878048780487805,91.0,0.6147260273972602,584.0,164.0,iw8_sn_hdromeo,weapon_sniper,EkAZ%232396,battle,32
2227,315.0,368.0,2.6666666666666665,93.0,0.4538904899135447,694.0,138.0,iw8_sn_delta,weapon_sniper,EkAZ%232396,battle,32
2228,32.0,42.0,1.5555555555555556,10.0,0.3764705882352941,85.0,27.0,iw8_sn_xmike109,weapon_sniper,EkAZ%232396,battle,32
2245,785.0,551.0,3.554838709677419,96.0,0.10768175582990397,7290.0,155.0,iw8_lm_kilo121,weapon_lmg,EkAZ%232396,battle,32
2246,51.0,8.0,8.0,3.0,0.3290322580645161,155.0,0.0,iw8_lm_mkilo3,weapon_lmg,EkAZ%232396,battle,32
2247,1062.0,639.0,2.49609375,105.0,0.180550833049983,5882.0,256.0,iw8_lm_mgolf34,weapon_lmg,EkAZ%232396,battle,32
2248,742.0,682.0,3.1284403669724767,87.0,0.1854072963518241,4002.0,218.0,iw8_lm_lima86,weapon_lmg,EkAZ%232396,battle,32
2249,376.0,328.0,3.4166666666666665,70.0,0.14312904453749525,2627.0,96.0,iw8_lm_pkilo,weapon_lmg,EkAZ%232396,battle,32
2250,15.0,3.0,3.0,1.0,0.2,75.0,0.0,iw8_lm_mgolf36,weapon_lmg,EkAZ%232396,battle,32
2251,9.0,36.0,1.2413793103448276,1.0,0.0989010989010989,91.0,29.0,iw8_la_gromeo,weapon_launcher,EkAZ%232396,battle,32
2252,9.0,217.0,1.8083333333333331,0.0,0.021077283372365342,427.0,120.0,iw8_la_rpapa7,weapon_launcher,EkAZ%232396,battle,32
2253,11.0,54.0,0.5142857142857142,0.0,0.09482758620689656,116.0,105.0,iw8_la_juliet,weapon_launcher,EkAZ%232396,battle,32
2254,10.0,40.0,1.1764705882352942,0.0,0.13513513513513514,74.0,34.0,iw8_la_kgolf,weapon_launcher,EkAZ%232396,battle,32
2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,EkAZ%232396,battle,32
2256,404.0,370.0,2.7611940298507465,70.0,0.4747356051703878,851.0,134.0,iw8_pi_cpapa,weapon_pistol,EkAZ%232396,battle,32
2257,1279.0,861.0,2.609090909090909,160.0,0.2475324172634024,5167.0,330.0,iw8_pi_mike9,weapon_pistol,EkAZ%232396,battle,32
2258,421.0,331.0,2.9292035398230087,48.0,0.3299373040752351,1276.0,113.0,iw8_pi_mike1911,weapon_pistol,EkAZ%232396,battle,32
2259,1030.0,521.0,2.346846846846846,110.0,0.3673323823109843,2804.0,222.0,iw8_pi_golf21,weapon_pistol,EkAZ%232396,battle,32
2260,721.0,667.0,2.767634854771784,138.0,0.44699318040917546,1613.0,241.0,iw8_pi_decho,weapon_pistol,EkAZ%232396,battle,32
2261,654.0,464.0,3.0326797385620914,95.0,0.3159420289855073,2070.0,153.0,iw8_pi_papa320,weapon_pistol,EkAZ%232396,battle,32
2262,1409.0,1245.0,2.7006507592190894,182.0,0.3086527929901424,4565.0,461.0,iw8_ar_falima,weapon_assault_rifle,EkAZ%232396,battle,32
2263,996.0,516.0,2.5544554455445545,125.0,0.1976974990075427,5038.0,202.0,iw8_ar_tango21,weapon_assault_rifle,EkAZ%232396,battle,32
2264,2209.0,1008.0,3.2516129032258063,237.0,0.20708727852254616,10667.0,310.0,iw8_ar_mike4,weapon_assault_rifle,EkAZ%232396,battle,32
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_anovember94,weapon_assault_rifle,EkAZ%232396,battle,32
2266,858.0,738.0,2.952,139.0,0.2192691029900332,3913.0,250.0,iw8_ar_falpha,weapon_assault_rifle,EkAZ%232396,battle,32
2267,2695.0,1233.0,5.48,374.0,0.21496370742601895,12537.0,225.0,iw8_ar_mcharlie,weapon_assault_rifle,EkAZ%232396,battle,32
2268,1741.0,1266.0,4.262626262626263,222.0,0.21333169954662415,8161.0,297.0,iw8_ar_akilo47,weapon_assault_rifle,EkAZ%232396,battle,32
2269,2088.0,1102.0,4.791304347826087,288.0,0.21740941274468967,9604.0,230.0,iw8_ar_kilo433,weapon_assault_rifle,EkAZ%232396,battle,32
2270,1826.0,945.0,5.0,156.0,0.3112853733378793,5866.0,189.0,iw8_ar_scharlie,weapon_assault_rifle,EkAZ%232396,battle,32
2271,697.0,654.0,4.605633802816901,123.0,0.29384485666104554,2372.0,142.0,iw8_ar_asierra12,weapon_assault_rifle,EkAZ%232396,battle,32
2272,894.0,729.0,5.607692307692307,93.0,0.22041420118343194,4056.0,130.0,iw8_ar_galima,weapon_assault_rifle,EkAZ%232396,battle,32
2273,4881.0,2085.0,2.9490806223479487,488.0,0.23503635575672946,20767.0,707.0,iw8_ar_sierra552,weapon_assault_rifle,EkAZ%232396,battle,32
2274,0.0,180.0,0.3314917127071823,0.0,0.0,0.0,543.0,iw8_me_riotshield,weapon_other,EkAZ%232396,battle,32
2275,8.0,5.0,5.0,1.0,0.1951219512195122,41.0,0.0,iw8_sh_mike26,weapon_shotgun,EkAZ%232396,battle,32
2276,500.0,529.0,2.3,73.0,0.6329113924050633,790.0,230.0,iw8_sh_charlie725,weapon_shotgun,EkAZ%232396,battle,32
2277,653.0,513.0,1.7214765100671139,77.0,0.6303088803088803,1036.0,298.0,iw8_sh_oscar12,weapon_shotgun,EkAZ%232396,battle,32
2278,855.0,789.0,1.689507494646681,144.0,0.6627906976744186,1290.0,467.0,iw8_sh_romeo870,weapon_shotgun,EkAZ%232396,battle,32
2279,805.0,686.0,1.5626423690205011,106.0,0.6303837118245889,1277.0,439.0,iw8_sh_dpapa12,weapon_shotgun,EkAZ%232396,battle,32
2280,3691.0,1740.0,3.5365853658536586,396.0,0.18840283803787453,19591.0,492.0,iw8_sm_mpapa7,weapon_smg,EkAZ%232396,battle,32
2281,927.0,573.0,3.3905325443786984,95.0,0.2099184782608696,4416.0,169.0,iw8_sm_augolf,weapon_smg,EkAZ%232396,battle,32
2282,1400.0,691.0,4.516339869281046,158.0,0.1905799074326164,7346.0,153.0,iw8_sm_papa90,weapon_smg,EkAZ%232396,battle,32
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,EkAZ%232396,battle,32
2284,6210.0,3342.0,2.739344262295082,651.0,0.1938383743796236,32037.0,1220.0,iw8_sm_mpapa5,weapon_smg,EkAZ%232396,battle,32
2285,443.0,256.0,4.571428571428571,49.0,0.21515298688683826,2059.0,56.0,iw8_sm_smgolf45,weapon_smg,EkAZ%232396,battle,32
2286,2218.0,1310.0,4.132492113564669,274.0,0.2057704796363299,10779.0,317.0,iw8_sm_beta,weapon_smg,EkAZ%232396,battle,32
2287,61.0,18.0,6.0,4.0,0.2489795918367347,245.0,3.0,iw8_sm_victor,weapon_smg,EkAZ%232396,battle,32
2288,2904.0,1317.0,5.026717557251908,272.0,0.25769810985890496,11269.0,262.0,iw8_sm_uzulu,weapon_smg,EkAZ%232396,battle,32
2289,651.0,678.0,2.960698689956332,165.0,0.5621761658031088,1158.0,229.0,iw8_sn_sbeta,weapon_marksman,EkAZ%232396,battle,32
2290,13.0,21.0,2.625,5.0,0.2,65.0,8.0,iw8_sn_crossbow,weapon_marksman,EkAZ%232396,battle,32
2291,1127.0,1244.0,3.3351206434316354,293.0,0.5212765957446809,2162.0,373.0,iw8_sn_kilo98,weapon_marksman,EkAZ%232396,battle,32
2292,533.0,540.0,4.06015037593985,117.0,0.5215264187866928,1022.0,133.0,iw8_sn_mike14,weapon_marksman,EkAZ%232396,battle,32
2293,424.0,409.0,4.0098039215686265,85.0,0.5367088607594936,790.0,102.0,iw8_sn_sksierra,weapon_marksman,EkAZ%232396,battle,32
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,EkAZ%232396,battle,32
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,EkAZ%232396,battle,32
2296,0.0,310.0,0.6352459016393442,0.0,0.0,0.0,488.0,iw8_knife,weapon_melee,EkAZ%232396,battle,32
2297,425.0,424.0,2.65,143.0,0.4506892895015906,943.0,160.0,iw8_sn_alpha50,weapon_sniper,Toxicdeath88,psn,33
2298,335.0,338.0,4.278481012658228,106.0,0.4738330975954738,707.0,79.0,iw8_sn_hdromeo,weapon_sniper,Toxicdeath88,psn,33
2299,61.0,52.0,1.625,19.0,0.24302788844621515,251.0,32.0,iw8_sn_delta,weapon_sniper,Toxicdeath88,psn,33
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_xmike109,weapon_sniper,Toxicdeath88,psn,33
2317,80.0,36.0,3.0,7.0,0.1593625498007968,502.0,12.0,iw8_lm_kilo121,weapon_lmg,Toxicdeath88,psn,33
2318,14.0,1.0,1.0,0.0,0.07909604519774012,177.0,0.0,iw8_lm_mkilo3,weapon_lmg,Toxicdeath88,psn,33
2319,63.0,17.0,2.125,1.0,0.10899653979238756,578.0,8.0,iw8_lm_mgolf34,weapon_lmg,Toxicdeath88,psn,33
2320,450.0,123.0,1.8358208955223883,29.0,0.24684585847504115,1823.0,67.0,iw8_lm_lima86,weapon_lmg,Toxicdeath88,psn,33
2321,3006.0,607.0,2.064625850340136,134.0,0.21338823028323986,14087.0,294.0,iw8_lm_pkilo,weapon_lmg,Toxicdeath88,psn,33
2322,3293.0,678.0,1.8128342245989304,141.0,0.2890878763936441,11391.0,374.0,iw8_lm_mgolf36,weapon_lmg,Toxicdeath88,psn,33
2323,127.0,9.0,0.3,1.0,0.4884615384615385,260.0,30.0,iw8_la_gromeo,weapon_launcher,Toxicdeath88,psn,33
2324,2.0,1.0,0.2,0.0,0.08695652173913042,23.0,5.0,iw8_la_rpapa7,weapon_launcher,Toxicdeath88,psn,33
2325,1.0,3.0,1.5,0.0,0.09090909090909093,11.0,2.0,iw8_la_juliet,weapon_launcher,Toxicdeath88,psn,33
2326,1.0,3.0,0.5,0.0,0.043478260869565216,23.0,6.0,iw8_la_kgolf,weapon_launcher,Toxicdeath88,psn,33
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,Toxicdeath88,psn,33
2328,48.0,27.0,1.5,10.0,0.18823529411764706,255.0,18.0,iw8_pi_cpapa,weapon_pistol,Toxicdeath88,psn,33
2329,113.0,34.0,1.36,5.0,0.28826530612244894,392.0,25.0,iw8_pi_mike9,weapon_pistol,Toxicdeath88,psn,33
2330,127.0,38.0,1.1875,8.0,0.2853932584269663,445.0,32.0,iw8_pi_mike1911,weapon_pistol,Toxicdeath88,psn,33
2331,1169.0,293.0,0.8027397260273973,53.0,0.28360019408054343,4122.0,365.0,iw8_pi_golf21,weapon_pistol,Toxicdeath88,psn,33
2332,741.0,434.0,1.4,92.0,0.3469101123595505,2136.0,310.0,iw8_pi_decho,weapon_pistol,Toxicdeath88,psn,33
2333,2844.0,957.0,0.9906832298136646,174.0,0.2488842215804673,11427.0,966.0,iw8_pi_papa320,weapon_pistol,Toxicdeath88,psn,33
2334,1780.0,636.0,1.8171428571428567,123.0,0.345563968161522,5151.0,350.0,iw8_ar_falima,weapon_assault_rifle,Toxicdeath88,psn,33
2335,11582.0,2457.0,2.342230695900858,435.0,0.2939444698238668,39402.0,1049.0,iw8_ar_tango21,weapon_assault_rifle,Toxicdeath88,psn,33
2336,68430.0,15335.0,2.645790200138026,3567.0,0.289519667282966,236357.0,5796.0,iw8_ar_mike4,weapon_assault_rifle,Toxicdeath88,psn,33
2337,3942.0,916.0,3.136986301369863,242.0,0.3261894911046752,12085.0,292.0,iw8_ar_anovember94,weapon_assault_rifle,Toxicdeath88,psn,33
2338,1971.0,570.0,2.435897435897436,168.0,0.2858178654292343,6896.0,234.0,iw8_ar_falpha,weapon_assault_rifle,Toxicdeath88,psn,33
2339,17345.0,3143.0,2.7765017667844525,793.0,0.3219668844668845,53872.0,1132.0,iw8_ar_mcharlie,weapon_assault_rifle,Toxicdeath88,psn,33
2340,3321.0,916.0,2.318987341772152,173.0,0.3191121360622658,10407.0,395.0,iw8_ar_akilo47,weapon_assault_rifle,Toxicdeath88,psn,33
2341,57037.0,13205.0,2.938362260792167,2960.0,0.28903494547370984,197336.0,4494.0,iw8_ar_kilo433,weapon_assault_rifle,Toxicdeath88,psn,33
2342,1550.0,410.0,2.77027027027027,72.0,0.3020853634769051,5131.0,148.0,iw8_ar_scharlie,weapon_assault_rifle,Toxicdeath88,psn,33
2343,1499.0,541.0,2.1468253968253967,91.0,0.3134016307756638,4783.0,252.0,iw8_ar_asierra12,weapon_assault_rifle,Toxicdeath88,psn,33
2344,24731.0,7489.0,2.96829171621086,1217.0,0.2917526867766937,84767.0,2523.0,iw8_ar_galima,weapon_assault_rifle,Toxicdeath88,psn,33
2345,37249.0,8446.0,2.575,1931.0,0.29385916470755297,126758.0,3280.0,iw8_ar_sierra552,weapon_assault_rifle,Toxicdeath88,psn,33
2346,0.0,7.0,0.1129032258064516,0.0,0.0,0.0,62.0,iw8_me_riotshield,weapon_other,Toxicdeath88,psn,33
2347,5.0,1.0,1.0,0.0,0.1851851851851852,27.0,0.0,iw8_sh_mike26,weapon_shotgun,Toxicdeath88,psn,33
2348,22.0,18.0,3.6,2.0,0.5641025641025641,39.0,5.0,iw8_sh_charlie725,weapon_shotgun,Toxicdeath88,psn,33
2349,939.0,422.0,1.909502262443439,48.0,0.5619389587073609,1671.0,221.0,iw8_sh_oscar12,weapon_shotgun,Toxicdeath88,psn,33
2350,274.0,199.0,1.8598130841121496,25.0,0.8058823529411765,340.0,107.0,iw8_sh_romeo870,weapon_shotgun,Toxicdeath88,psn,33
2351,272.0,129.0,1.6973684210526316,16.0,0.6974358974358974,390.0,76.0,iw8_sh_dpapa12,weapon_shotgun,Toxicdeath88,psn,33
2352,9176.0,1660.0,2.6475279106858056,397.0,0.3208167261030697,28602.0,627.0,iw8_sm_mpapa7,weapon_smg,Toxicdeath88,psn,33
2353,3243.0,801.0,2.4953271028037385,176.0,0.3161434977578476,10258.0,321.0,iw8_sm_augolf,weapon_smg,Toxicdeath88,psn,33
2354,2899.0,503.0,2.704301075268817,108.0,0.3108180551088238,9327.0,186.0,iw8_sm_papa90,weapon_smg,Toxicdeath88,psn,33
2355,4193.0,805.0,2.3065902578796558,188.0,0.3114230540701129,13464.0,349.0,iw8_sm_charlie9,weapon_smg,Toxicdeath88,psn,33
2356,52208.0,12113.0,2.5971269296740997,2455.0,0.2837329623269059,184004.0,4664.0,iw8_sm_mpapa5,weapon_smg,Toxicdeath88,psn,33
2357,1421.0,364.0,1.905759162303665,57.0,0.2877100627657421,4939.0,191.0,iw8_sm_smgolf45,weapon_smg,Toxicdeath88,psn,33
2358,2495.0,549.0,1.90625,120.0,0.2577213097820473,9681.0,288.0,iw8_sm_beta,weapon_smg,Toxicdeath88,psn,33
2359,2643.0,486.0,1.9209486166007903,142.0,0.2571011673151751,10280.0,253.0,iw8_sm_victor,weapon_smg,Toxicdeath88,psn,33
2360,4614.0,1215.0,2.139084507042253,289.0,0.3029348040181209,15231.0,568.0,iw8_sm_uzulu,weapon_smg,Toxicdeath88,psn,33
2361,214.0,121.0,1.4235294117647062,46.0,0.5257985257985258,407.0,85.0,iw8_sn_sbeta,weapon_marksman,Toxicdeath88,psn,33
2362,2.0,4.0,4.0,0.0,0.18181818181818185,11.0,1.0,iw8_sn_crossbow,weapon_marksman,Toxicdeath88,psn,33
2363,246.0,242.0,2.688888888888889,90.0,0.5324675324675324,462.0,90.0,iw8_sn_kilo98,weapon_marksman,Toxicdeath88,psn,33
2364,27.0,9.0,4.5,2.0,0.35526315789473684,76.0,2.0,iw8_sn_mike14,weapon_marksman,Toxicdeath88,psn,33
2365,302.0,133.0,2.607843137254902,35.0,0.2529313232830821,1194.0,51.0,iw8_sn_sksierra,weapon_marksman,Toxicdeath88,psn,33
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,Toxicdeath88,psn,33
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Toxicdeath88,psn,33
2368,0.0,74.0,0.4065934065934066,0.0,0.0,0.0,182.0,iw8_knife,weapon_melee,Toxicdeath88,psn,33
2369,1274.0,1397.0,1.369607843137255,187.0,0.4607594936708861,2765.0,1020.0,iw8_sn_alpha50,weapon_sniper,Los_Blancos44,psn,34
2370,444.0,495.0,1.4431486880466473,83.0,0.4586776859504133,968.0,343.0,iw8_sn_hdromeo,weapon_sniper,Los_Blancos44,psn,34
2371,608.0,522.0,1.6211180124223603,99.0,0.4477172312223859,1358.0,322.0,iw8_sn_delta,weapon_sniper,Los_Blancos44,psn,34
2372,206.0,235.0,1.9583333333333333,29.0,0.4537444933920705,454.0,120.0,iw8_sn_xmike109,weapon_sniper,Los_Blancos44,psn,34
2389,2045.0,519.0,1.9293680297397768,133.0,0.25482866043613706,8025.0,269.0,iw8_lm_kilo121,weapon_lmg,Los_Blancos44,psn,34
2390,37.0,5.0,5.0,1.0,0.21022727272727276,176.0,0.0,iw8_lm_mkilo3,weapon_lmg,Los_Blancos44,psn,34
2391,1983.0,504.0,1.5899053627760251,130.0,0.23412042502951594,8470.0,317.0,iw8_lm_mgolf34,weapon_lmg,Los_Blancos44,psn,34
2392,1737.0,512.0,2.12448132780083,105.0,0.2693858560794045,6448.0,241.0,iw8_lm_lima86,weapon_lmg,Los_Blancos44,psn,34
2393,2213.0,540.0,1.9014084507042253,115.0,0.25649049605934165,8628.0,284.0,iw8_lm_pkilo,weapon_lmg,Los_Blancos44,psn,34
2394,458.0,92.0,1.6727272727272726,26.0,0.20677200902934534,2215.0,55.0,iw8_lm_mgolf36,weapon_lmg,Los_Blancos44,psn,34
2395,205.0,144.0,0.7024390243902439,0.0,0.38104089219330856,538.0,205.0,iw8_la_gromeo,weapon_launcher,Los_Blancos44,psn,34
2396,184.0,212.0,1.1521739130434785,1.0,0.2147024504084014,857.0,184.0,iw8_la_rpapa7,weapon_launcher,Los_Blancos44,psn,34
2397,158.0,149.0,0.8142076502732241,0.0,0.22507122507122507,702.0,183.0,iw8_la_juliet,weapon_launcher,Los_Blancos44,psn,34
2398,179.0,146.0,0.8156424581005587,1.0,0.3383742911153119,529.0,179.0,iw8_la_kgolf,weapon_launcher,Los_Blancos44,psn,34
2399,0.0,3.0,3.0,0.0,0.0,29.0,0.0,iw8_la_mike32,weapon_launcher,Los_Blancos44,psn,34
2400,2263.0,1258.0,1.9413580246913582,225.0,0.5443829684868896,4157.0,648.0,iw8_pi_cpapa,weapon_pistol,Los_Blancos44,psn,34
