,hits,kills,headshots,accuracy,shots,deaths,weapon,user,ranking,weapontype_weapon_assault_rifle,weapontype_weapon_launcher,weapontype_weapon_lmg,weapontype_weapon_marksman,weapontype_weapon_melee,weapontype_weapon_other,weapontype_weapon_pistol,weapontype_weapon_shotgun,weapontype_weapon_smg,weapontype_weapon_sniper,gametype_battle,gametype_psn,gametype_xbl
690,60.0,19.0,12.0,0.4761904761904762,126.0,2.0,iw8_sm_smgolf45,cheesepufftyler,36,0,0,0,0,0,0,0,0,1,0,0,1,0
691,1582.0,361.0,62.0,0.2170989433237272,7287.0,238.0,iw8_sm_augolf,Tequim%231698,4,0,0,0,0,0,0,0,0,1,0,1,0,0
692,7091.0,1467.0,246.0,0.2283294693456981,31056.0,851.0,iw8_ar_kilo433,Tequim%231698,4,1,0,0,0,0,0,0,0,0,0,1,0,0
693,1060.0,1014.0,932.0,0.7085561497326203,1496.0,52.0,iw8_pi_papa320,Hayabusa,2,0,0,0,0,0,0,1,0,0,0,0,0,1
694,122813.0,28964.0,7465.0,0.2624439320538765,467959.0,13090.0,iw8_ar_mike4,Bdubzs%231713,8,1,0,0,0,0,0,0,0,0,0,1,0,0
695,128.0,27.0,4.0,0.29357798165137616,436.0,23.0,iw8_sm_beta,Serkull,12,0,0,0,0,0,0,0,0,1,0,0,0,1
696,1443.0,1377.0,482.0,0.3892635554356623,3707.0,1164.0,iw8_sn_kilo98,Mephitz%2311649,29,0,0,0,1,0,0,0,0,0,0,1,0,0
697,1366.0,631.0,69.0,0.4353091140854048,3138.0,291.0,iw8_sh_oscar12,HanzLuger,61,0,0,0,0,0,0,0,1,0,0,0,1,0
698,1891.0,913.0,219.0,0.3049508143847767,6201.0,263.0,iw8_sm_smgolf45,Exeury,43,0,0,0,0,0,0,0,0,1,0,0,1,0
699,882.0,1008.0,151.0,0.26931297709923663,3275.0,729.0,iw8_sn_xmike109,Pvt74thva,52,0,0,0,0,0,0,0,0,0,1,0,1,0
700,363.0,77.0,17.0,0.275626423690205,1317.0,43.0,iw8_ar_tango21,BLVD POOCH,16,1,0,0,0,0,0,0,0,0,0,0,0,1
701,4461.0,1668.0,341.0,0.2854674601650989,15627.0,859.0,iw8_ar_falima,Damage decrease,19,1,0,0,0,0,0,0,0,0,0,0,0,1
702,663.0,407.0,86.0,0.12341772151898735,5372.0,404.0,iw8_lm_mgolf34,ccCloudcc,42,0,0,1,0,0,0,0,0,0,0,0,1,0
703,257.0,55.0,10.0,0.2349177330895796,1094.0,49.0,iw8_pi_golf21,caa%2311577,26,0,0,0,0,0,0,1,0,0,0,1,0,0
704,1683.0,1072.0,210.0,0.18580260543166266,9058.0,212.0,iw8_sm_smgolf45,CheekSlapper%231799,25,0,0,0,0,0,0,0,0,1,0,1,0,0
705,595.0,537.0,88.0,0.3359683794466403,1771.0,608.0,iw8_pi_decho,HighTechWarfare,41,0,0,0,0,0,0,1,0,0,0,0,1,0
706,223.0,237.0,0.0,0.2534090909090909,880.0,284.0,iw8_la_gromeo,Pvt74thva,52,0,1,0,0,0,0,0,0,0,0,0,1,0
707,2661.0,643.0,126.0,0.219536341885983,12121.0,340.0,iw8_lm_kilo121,Bdongowns,54,0,0,1,0,0,0,0,0,0,0,0,0,1
708,6393.0,1449.0,336.0,0.2683315844700944,23825.0,707.0,iw8_lm_kilo121,vengefulxz%232126,5,0,0,1,0,0,0,0,0,0,0,1,0,0
709,1009.0,634.0,158.0,0.4728209934395501,2134.0,508.0,iw8_pi_cpapa,Papadogethan,30,0,0,0,0,0,0,1,0,0,0,0,0,1
710,1448.0,490.0,124.0,0.2744503411675512,5276.0,255.0,iw8_ar_falima,sahoka%2311682,37,1,0,0,0,0,0,0,0,0,0,1,0,0
711,12.0,11.0,0.0,0.2727272727272727,44.0,2.0,iw8_sn_sksierra,yungswagboi%231286,51,0,0,0,1,0,0,0,0,0,0,1,0,0
712,5225.0,1863.0,410.0,0.2239893685428902,23327.0,822.0,iw8_ar_falpha,AtomicCow_,57,1,0,0,0,0,0,0,0,0,0,0,1,0
713,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,HighTechWarfare,41,0,1,0,0,0,0,0,0,0,0,0,1,0
714,775.0,600.0,70.0,0.750242013552759,1033.0,279.0,iw8_sh_charlie725,ImArmanIII,56,0,0,0,0,0,0,0,1,0,0,0,1,0
715,5661.0,1113.0,370.0,0.2599531615925059,21777.0,567.0,iw8_lm_pkilo,Vegeta%2312910,7,0,0,1,0,0,0,0,0,0,0,1,0,0
716,587.0,588.0,228.0,0.5073465859982714,1157.0,250.0,iw8_pi_cpapa,Shoe kit,48,0,0,0,0,0,0,1,0,0,0,0,0,1
717,3564.0,982.0,235.0,0.299370012599748,11905.0,719.0,iw8_pi_mike9,sahoka%2311682,37,0,0,0,0,0,0,1,0,0,0,1,0,0
718,0.0,567.0,0.0,0.0,0.0,184.0,iw8_knife,PumpleX%232257,45,0,0,0,0,1,0,0,0,0,0,1,0,0
719,811.0,539.0,78.0,0.1982885085574572,4090.0,433.0,iw8_lm_lima86,ccCloudcc,42,0,0,1,0,0,0,0,0,0,0,0,1,0
720,5.0,21.0,0.0,0.05319148936170213,94.0,17.0,iw8_la_juliet,sahoka%2311682,37,0,1,0,0,0,0,0,0,0,0,1,0,0
721,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mkilo3,HighTechWarfare,41,0,0,1,0,0,0,0,0,0,0,0,1,0
722,1219.0,654.0,165.0,0.499385497746825,2441.0,521.0,iw8_pi_cpapa,dtownjvr214,46,0,0,0,0,0,0,1,0,0,0,0,1,0
723,490.0,697.0,214.0,0.4474885844748858,1095.0,241.0,iw8_sn_hdromeo,Exeury,43,0,0,0,0,0,0,0,0,0,1,0,1,0
724,6440.0,1115.0,266.0,0.2691182615963226,23930.0,890.0,iw8_ar_mcharlie,Mephitz%2311649,29,1,0,0,0,0,0,0,0,0,0,1,0,0
725,9924.0,2186.0,395.0,0.2370759675107501,41860.0,1741.0,iw8_ar_kilo433,willjopp,38,1,0,0,0,0,0,0,0,0,0,0,1,0
726,426.0,549.0,145.0,0.28940217391304346,1472.0,117.0,iw8_sn_crossbow,oracle%2321895,14,0,0,0,1,0,0,0,0,0,0,1,0,0
727,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,Biggie%2321705,9,0,0,0,0,1,0,0,0,0,0,1,0,0
728,4347.0,3186.0,322.0,0.7507772020725388,5790.0,1612.0,iw8_sh_charlie725,Its marceee,15,0,0,0,0,0,0,0,1,0,0,0,0,1
729,2476.0,1175.0,385.0,0.2923258559622196,8470.0,520.0,iw8_sn_sksierra,Damage decrease,19,0,0,0,1,0,0,0,0,0,0,0,0,1
730,109.0,33.0,14.0,0.30532212885154064,357.0,12.0,iw8_pi_golf21,Serkull,12,0,0,0,0,0,0,1,0,0,0,0,0,1
731,4.0,0.0,0.0,0.13793103448275862,29.0,3.0,iw8_sm_smgolf45,Peppers%2311699,44,0,0,0,0,0,0,0,0,1,0,1,0,0
732,1536.0,902.0,403.0,0.3292604501607717,4665.0,449.0,iw8_ar_falima,HighTechWarfare,41,1,0,0,0,0,0,0,0,0,0,0,1,0
733,7358.0,1699.0,286.0,0.2501359804188197,29416.0,1032.0,iw8_ar_kilo433,ryva1%232844,50,1,0,0,0,0,0,0,0,0,0,1,0,0
734,550.0,340.0,43.0,0.6571087216248507,837.0,214.0,iw8_sh_dpapa12,Christian524524,31,0,0,0,0,0,0,0,1,0,0,0,1,0
735,2995.0,1067.0,199.0,0.3367060146149522,8895.0,631.0,iw8_pi_papa320,Serkull,12,0,0,0,0,0,0,1,0,0,0,0,0,1
736,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,DarkestClover,66,0,0,0,0,1,0,0,0,0,0,0,1,0
737,465.0,502.0,111.0,0.4725609756097561,984.0,354.0,iw8_sn_hdromeo,BLVD POOCH,16,0,0,0,0,0,0,0,0,0,1,0,0,1
738,1431.0,807.0,68.0,0.4517045454545455,3168.0,491.0,iw8_sh_oscar12,willjopp,38,0,0,0,0,0,0,0,1,0,0,0,1,0
739,297.0,130.0,43.0,0.30306122448979594,980.0,52.0,iw8_sn_sksierra,sahoka%2311682,37,0,0,0,1,0,0,0,0,0,0,1,0,0
740,3691.0,1740.0,396.0,0.18840283803787453,19591.0,492.0,iw8_sm_mpapa7,EkAZ%232396,32,0,0,0,0,0,0,0,0,1,0,1,0,0
741,760.0,220.0,17.0,0.2657342657342657,2860.0,127.0,iw8_pi_mike9,Bdongowns,54,0,0,0,0,0,0,1,0,0,0,0,0,1
742,40592.0,9399.0,1616.0,0.3383286935938256,119978.0,4681.0,iw8_ar_mike4,Los_Blancos44,34,1,0,0,0,0,0,0,0,0,0,0,1,0
743,1357.0,627.0,136.0,0.16689214118804574,8131.0,218.0,iw8_sm_augolf,JIIIlllIII%231953,35,0,0,0,0,0,0,0,0,1,0,1,0,0
744,1546.0,415.0,77.0,0.2321321321321321,6660.0,477.0,iw8_pi_golf21,Mephitz%2311649,29,0,0,0,0,0,0,1,0,0,0,1,0,0
745,0.0,564.0,0.0,0.0,0.0,953.0,iw8_me_riotshield,winters%2311808,62,0,0,0,0,0,1,0,0,0,0,1,0,0
746,1848.0,936.0,248.0,0.32409680813749564,5702.0,609.0,iw8_ar_falpha,Shoe kit,48,1,0,0,0,0,0,0,0,0,0,0,0,1
747,2327.0,2089.0,676.0,0.5762753838533927,4038.0,1114.0,iw8_sn_kilo98,JIIIlllIII%231953,35,0,0,0,1,0,0,0,0,0,0,1,0,0
748,1065.0,806.0,121.0,0.7152451309603761,1489.0,654.0,iw8_sh_romeo870,itsdrewjitsu,63,0,0,0,0,0,0,0,1,0,0,0,1,0
749,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,L_fras,47,0,0,0,0,1,0,0,0,0,0,0,1,0
750,3259.0,715.0,132.0,0.2921821767975614,11154.0,252.0,iw8_sm_mpapa5,SeriousFrosti,49,0,0,0,0,0,0,0,0,1,0,0,1,0
751,9920.0,2293.0,584.0,0.2613759123125972,37953.0,1446.0,iw8_sm_beta,sahoka%2311682,37,0,0,0,0,0,0,0,0,1,0,1,0,0
752,611.0,471.0,53.0,0.6990846681922197,874.0,198.0,iw8_sh_charlie725,Hayabusa,2,0,0,0,0,0,0,0,1,0,0,0,0,1
753,2934.0,669.0,182.0,0.2908406026962728,10088.0,406.0,iw8_sm_uzulu,carrypotter%2311124,27,0,0,0,0,0,0,0,0,1,0,1,0,0
754,871.0,680.0,102.0,0.6638719512195121,1312.0,486.0,iw8_sh_dpapa12,Attacking,28,0,0,0,0,0,0,0,1,0,0,0,0,1
755,684.0,500.0,73.0,0.48,1425.0,163.0,iw8_sh_oscar12,xtddxZ%231539,17,0,0,0,0,0,0,0,1,0,0,1,0,0
756,2.0,1.0,0.0,0.08695652173913042,23.0,5.0,iw8_la_rpapa7,Toxicdeath88,33,0,1,0,0,0,0,0,0,0,0,0,1,0
757,3199.0,1414.0,236.0,0.12439242524400206,25717.0,982.0,iw8_lm_mgolf34,Pvt74thva,52,0,0,1,0,0,0,0,0,0,0,0,1,0
758,6910.0,9876.0,8495.0,0.544609079445145,12688.0,2.0,iw8_lm_kilo121,L_fras,47,0,0,1,0,0,0,0,0,0,0,0,1,0
759,8477.0,1671.0,236.0,0.3648061281576795,23237.0,637.0,iw8_sm_augolf,Biggie%2321705,9,0,0,0,0,0,0,0,0,1,0,1,0,0
760,23.0,38.0,11.0,0.1564625850340136,147.0,27.0,iw8_sn_xmike109,vGrimr,40,0,0,0,0,0,0,0,0,0,1,0,0,1
761,1867.0,833.0,292.0,0.3918153200419727,4765.0,668.0,iw8_pi_decho,vengefulxz%232126,5,0,0,0,0,0,0,1,0,0,0,1,0,0
762,8563.0,774.0,182.0,0.4078007429278979,20998.0,292.0,iw8_lm_mgolf34,HanzLuger,61,0,0,1,0,0,0,0,0,0,0,0,1,0
763,434.0,280.0,66.0,0.405607476635514,1070.0,215.0,iw8_pi_cpapa,Smokinpdjr%231670,21,0,0,0,0,0,0,1,0,0,0,1,0,0
764,3198.0,2005.0,1055.0,0.33284762697751874,9608.0,630.0,iw8_sn_sksierra,Iwakrawi,39,0,0,0,1,0,0,0,0,0,0,0,1,0
765,1561.0,1249.0,136.0,0.7332080789102865,2129.0,959.0,iw8_sh_romeo870,willjopp,38,0,0,0,0,0,0,0,1,0,0,0,1,0
766,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,easyB%2321571,3,0,0,0,0,1,0,0,0,0,0,1,0,0
767,4579.0,3625.0,414.0,0.7177115987460815,6380.0,2108.0,iw8_sh_charlie725,Pvt74thva,52,0,0,0,0,0,0,0,1,0,0,0,1,0
768,3480.0,624.0,162.0,0.11331813741452294,30710.0,462.0,iw8_lm_mgolf34,Sillygoose%2311859,18,0,0,1,0,0,0,0,0,0,0,1,0,0
769,534.0,567.0,140.0,0.4556313993174062,1172.0,477.0,iw8_sn_hdromeo,D35tr0y3rx2002,59,0,0,0,0,0,0,0,0,0,1,0,1,0
770,651.0,678.0,165.0,0.5621761658031088,1158.0,229.0,iw8_sn_sbeta,EkAZ%232396,32,0,0,0,1,0,0,0,0,0,0,1,0,0
771,6966.0,1558.0,262.0,0.24750399715757684,28145.0,460.0,iw8_ar_tango21,oracle%2321895,14,1,0,0,0,0,0,0,0,0,0,1,0,0
772,3173.0,742.0,179.0,0.21929642684359665,14469.0,368.0,iw8_lm_mgolf34,Bdongowns,54,0,0,1,0,0,0,0,0,0,0,0,0,1
773,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,yungswagboi%231286,51,0,1,0,0,0,0,0,0,0,0,1,0,0
774,1681.0,1030.0,163.0,0.15673659673659673,10725.0,710.0,iw8_pi_mike9,GodlyAcez-,23,0,0,0,0,0,0,1,0,0,0,0,1,0
775,5420.0,1276.0,177.0,0.2398442340030091,22598.0,775.0,iw8_ar_kilo433,Peppers%2311699,44,1,0,0,0,0,0,0,0,0,0,1,0,0
776,1743.0,874.0,82.0,0.5327017114914425,3272.0,478.0,iw8_sh_oscar12,Serkull,12,0,0,0,0,0,0,0,1,0,0,0,0,1
777,14.0,1.0,0.0,0.07909604519774012,177.0,0.0,iw8_lm_mkilo3,Toxicdeath88,33,0,0,1,0,0,0,0,0,0,0,0,1,0
778,388.0,109.0,52.0,0.15348101265822786,2528.0,62.0,iw8_lm_mgolf34,JIIIlllIII%231953,35,0,0,1,0,0,0,0,0,0,0,1,0,0
779,0.0,2.0,0.0,0.0,12.0,0.0,iw8_la_mike32,Hfe-,53,0,1,0,0,0,0,0,0,0,0,0,1,0
780,7943.0,1807.0,262.0,0.28866841110626545,27516.0,732.0,iw8_ar_kilo433,D35tr0y3rx2002,59,1,0,0,0,0,0,0,0,0,0,0,1,0
781,11.0,2.0,0.0,0.16666666666666666,66.0,1.0,iw8_sm_charlie9,Mephitz%2311649,29,0,0,0,0,0,0,0,0,1,0,1,0,0
782,24116.0,5512.0,1404.0,0.2892681932133047,83369.0,3089.0,iw8_ar_mike4,Ketameme,6,1,0,0,0,0,0,0,0,0,0,0,1,0
783,3606.0,783.0,374.0,0.3342293076281398,10789.0,265.0,iw8_sm_mpapa5,cheesepufftyler,36,0,0,0,0,0,0,0,0,1,0,0,1,0
784,1700.0,726.0,116.0,0.4135246898564826,4111.0,761.0,iw8_sh_oscar12,ccCloudcc,42,0,0,0,0,0,0,0,1,0,0,0,1,0
785,46.0,10.0,2.0,0.2754491017964072,167.0,5.0,iw8_ar_sierra552,Bdongowns,22,1,0,0,0,0,0,0,0,0,0,0,0,1
786,28627.0,6578.0,977.0,0.21664799903130108,132136.0,3794.0,iw8_ar_mike4,cstt v,11,1,0,0,0,0,0,0,0,0,0,0,0,1
787,0.0,223.0,0.0,0.0,0.0,296.0,iw8_knife,CheekSlapper%231799,25,0,0,0,0,1,0,0,0,0,0,1,0,0
788,985.0,527.0,166.0,0.3838659392049883,2566.0,363.0,iw8_sn_mike14,Serkull,12,0,0,0,1,0,0,0,0,0,0,0,0,1
789,2214.0,1715.0,198.0,0.737508327781479,3002.0,1099.0,iw8_sh_romeo870,AtomicCow_,57,0,0,0,0,0,0,0,1,0,0,0,1,0
790,21408.0,4749.0,1022.0,0.21753444701865626,98412.0,1567.0,iw8_ar_mike4,ChillItWasntMe,10,1,0,0,0,0,0,0,0,0,0,0,0,1
791,5650.0,6309.0,1371.0,0.4538517149971885,12449.0,1252.0,iw8_sn_alpha50,oracle%2321895,14,0,0,0,0,0,0,0,0,0,1,1,0,0
792,1353.0,918.0,214.0,0.2106164383561644,6424.0,246.0,iw8_ar_akilo47,Exeury,43,1,0,0,0,0,0,0,0,0,0,0,1,0
793,122.0,125.0,0.0,0.2843822843822844,429.0,152.0,iw8_la_kgolf,Bdongowns,54,0,1,0,0,0,0,0,0,0,0,0,0,1
794,5216.0,1442.0,238.0,0.2652428171878973,19665.0,698.0,iw8_sm_uzulu,Bdongowns,54,0,0,0,0,0,0,0,0,1,0,0,0,1
795,0.0,351.0,0.0,0.0,0.0,29.0,iw8_me_akimboblunt,Exeury,43,0,0,0,0,1,0,0,0,0,0,0,1,0
796,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,JIIIlllIII%231953,35,0,0,0,0,1,0,0,0,0,0,1,0,0
797,1.0,1.0,0.0,0.5,2.0,2.0,iw8_la_kgolf,space%2312706,55,0,1,0,0,0,0,0,0,0,0,1,0,0
798,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,EkAZ%232396,32,0,0,0,0,1,0,0,0,0,0,1,0,0
799,7754.0,2098.0,723.0,0.21365590212719052,36292.0,354.0,iw8_sm_victor,oracle%2321895,14,0,0,0,0,0,0,0,0,1,0,1,0,0
800,2451.0,744.0,119.0,0.3060307154451242,8009.0,359.0,iw8_ar_akilo47,Serkull,12,1,0,0,0,0,0,0,0,0,0,0,0,1
801,330.0,426.0,203.0,0.4852941176470588,680.0,152.0,iw8_sn_hdromeo,Shoe kit,48,0,0,0,0,0,0,0,0,0,1,0,0,1
802,26044.0,5858.0,975.0,0.2550882485455151,102098.0,2700.0,iw8_ar_kilo433,Bdongowns,22,1,0,0,0,0,0,0,0,0,0,0,0,1
803,4745.0,1434.0,321.0,0.2934627991836229,16169.0,950.0,iw8_ar_akilo47,DBigPapi2007,24,1,0,0,0,0,0,0,0,0,0,0,1,0
804,165.0,220.0,2.0,0.19009216589861752,868.0,184.0,iw8_la_rpapa7,SeriousFrosti,49,0,1,0,0,0,0,0,0,0,0,0,1,0
805,2302.0,1372.0,184.0,0.14614017267648552,15752.0,1063.0,iw8_lm_lima86,Pvt74thva,52,0,0,1,0,0,0,0,0,0,0,0,1,0
806,621.0,452.0,375.0,0.3380511703864997,1837.0,62.0,iw8_ar_akilo47,Hayabusa,2,1,0,0,0,0,0,0,0,0,0,0,0,1
807,4710.0,692.0,189.0,0.2600198741305068,18114.0,518.0,iw8_sm_papa90,yungswagboi%231286,51,0,0,0,0,0,0,0,0,1,0,1,0,0
808,5629.0,1670.0,252.0,0.2608192011861737,21582.0,774.0,iw8_ar_akilo47,dekro%232100,58,1,0,0,0,0,0,0,0,0,0,1,0,0
809,501.0,93.0,18.0,0.30717351318209685,1631.0,72.0,iw8_sm_papa90,ImArmanIII,56,0,0,0,0,0,0,0,0,1,0,0,1,0
810,20.0,10.0,2.0,0.3278688524590164,61.0,4.0,iw8_sh_mike26,Los_Blancos44,34,0,0,0,0,0,0,0,1,0,0,0,1,0
811,504.0,435.0,35.0,0.6728971962616822,749.0,286.0,iw8_sh_mike26,Christian524524,31,0,0,0,0,0,0,0,1,0,0,0,1,0
812,15273.0,3348.0,878.0,0.22296675863881224,68499.0,2064.0,iw8_ar_mike4,Exeury,43,1,0,0,0,0,0,0,0,0,0,0,1,0
813,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,Attacking,28,0,1,0,0,0,0,0,0,0,0,0,0,1
814,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,dekro%232100,58,0,0,0,0,1,0,0,0,0,0,1,0,0
815,21634.0,4007.0,1226.0,0.2754309576553867,78546.0,2708.0,iw8_ar_mcharlie,ccCloudcc,42,1,0,0,0,0,0,0,0,0,0,0,1,0
816,2694.0,1053.0,563.0,0.4269413629160063,6310.0,147.0,iw8_sm_papa90,Vegeta%2312910,7,0,0,0,0,0,0,0,0,1,0,1,0,0
817,1.0,1607.0,0.0,1.0,0.0,101.0,iw8_knife,Hayabusa,2,0,0,0,0,1,0,0,0,0,0,0,0,1
818,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_anovember94,Bdubzs%231713,8,1,0,0,0,0,0,0,0,0,0,1,0,0
819,847.0,482.0,66.0,0.4636015325670498,1827.0,322.0,iw8_sh_oscar12,carrypotter%2311124,27,0,0,0,0,0,0,0,1,0,0,1,0,0
820,1216.0,573.0,155.0,0.36626506024096384,3320.0,648.0,iw8_pi_decho,CheekSlapper%231799,25,0,0,0,0,0,0,1,0,0,0,1,0,0
821,1733.0,794.0,374.0,0.4728512960436562,3665.0,138.0,iw8_pi_golf21,Shoe kit,48,0,0,0,0,0,0,1,0,0,0,0,0,1
822,63.0,17.0,1.0,0.10899653979238756,578.0,8.0,iw8_lm_mgolf34,Toxicdeath88,33,0,0,1,0,0,0,0,0,0,0,0,1,0
823,27221.0,7527.0,1357.0,0.2569376274258099,105944.0,3159.0,iw8_ar_akilo47,sahoka%2311682,37,1,0,0,0,0,0,0,0,0,0,1,0,0
824,5473.0,1496.0,466.0,0.2778172588832487,19700.0,563.0,iw8_ar_tango21,Vegeta%2312910,7,1,0,0,0,0,0,0,0,0,0,1,0,0
825,4905.0,1294.0,403.0,0.22876731495732475,21441.0,482.0,iw8_lm_pkilo,SeriousFrosti,49,0,0,1,0,0,0,0,0,0,0,0,1,0
826,18943.0,4567.0,891.0,0.30163532427827583,62801.0,1949.0,iw8_sm_mpapa5,Slzzpe-ttv,20,0,0,0,0,0,0,0,0,1,0,0,1,0
827,158.0,48.0,0.0,0.395,400.0,47.0,iw8_la_juliet,HanzLuger,61,0,1,0,0,0,0,0,0,0,0,0,1,0
828,1425.0,942.0,151.0,0.4935919639764461,2887.0,864.0,iw8_pi_cpapa,Vegeta%2312910,7,0,0,0,0,0,0,1,0,0,0,1,0,0
829,10723.0,2617.0,462.0,0.21312159637476646,50314.0,1320.0,iw8_lm_pkilo,vGrimr,40,0,0,1,0,0,0,0,0,0,0,0,0,1
830,1910.0,1439.0,193.0,0.15517101307986025,12309.0,479.0,iw8_ar_scharlie,JIIIlllIII%231953,35,1,0,0,0,0,0,0,0,0,0,1,0,0
831,111.0,32.0,2.0,0.2302904564315353,482.0,11.0,iw8_ar_galima,BLVD POOCH,16,1,0,0,0,0,0,0,0,0,0,0,0,1
832,3046.0,1127.0,168.0,0.2833488372093023,10750.0,599.0,iw8_ar_asierra12,Bdongowns,54,1,0,0,0,0,0,0,0,0,0,0,0,1
833,2643.0,486.0,142.0,0.2571011673151751,10280.0,253.0,iw8_sm_victor,Toxicdeath88,33,0,0,0,0,0,0,0,0,1,0,0,1,0
834,2630.0,764.0,137.0,0.3213587487781036,8184.0,361.0,iw8_pi_mike9,HanzLuger,61,0,0,0,0,0,0,1,0,0,0,0,1,0
835,0.0,1037.0,0.0,0.0,0.0,848.0,iw8_me_riotshield,oracle%2321895,14,0,0,0,0,0,1,0,0,0,0,1,0,0
836,27645.0,5204.0,1068.0,0.263260641843634,105010.0,2915.0,iw8_sm_mpapa7,Its marceee,15,0,0,0,0,0,0,0,0,1,0,0,0,1
837,469.0,527.0,118.0,0.469,1000.0,227.0,iw8_sn_hdromeo,HanzLuger,61,0,0,0,0,0,0,0,0,0,1,0,1,0
838,8366.0,1579.0,321.0,0.2328286763887343,35932.0,950.0,iw8_ar_kilo433,dtownjvr214,46,1,0,0,0,0,0,0,0,0,0,0,1,0
839,0.0,0.0,0.0,0.0,4.0,1.0,iw8_la_kgolf,yungswagboi%231286,51,0,1,0,0,0,0,0,0,0,0,1,0,0
840,1780.0,636.0,123.0,0.345563968161522,5151.0,350.0,iw8_ar_falima,Toxicdeath88,33,1,0,0,0,0,0,0,0,0,0,0,1,0
841,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_falpha,L_fras,47,1,0,0,0,0,0,0,0,0,0,0,1,0
842,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,Bdubzs%231713,8,0,0,0,0,1,0,0,0,0,0,1,0,0
843,1182.0,983.0,260.0,0.15228034011852615,7762.0,104.0,iw8_lm_mgolf34,easyB%2321571,3,0,0,1,0,0,0,0,0,0,0,1,0,0
844,10658.0,2548.0,520.0,0.25291284022685745,42141.0,462.0,iw8_ar_sierra552,oracle%2321895,14,1,0,0,0,0,0,0,0,0,0,1,0,0
845,68.0,35.0,6.0,0.31336405529953915,217.0,20.0,iw8_pi_papa320,ImArmanIII,56,0,0,0,0,0,0,1,0,0,0,0,1,0
846,660.0,516.0,66.0,0.7923169267707083,833.0,256.0,iw8_sh_romeo870,Slzzpe-ttv,20,0,0,0,0,0,0,0,1,0,0,0,1,0
847,4335.0,1185.0,310.0,0.3009789627161008,14403.0,862.0,iw8_sm_augolf,ccCloudcc,42,0,0,0,0,0,0,0,0,1,0,0,1,0
848,79.0,36.0,13.0,0.3319327731092437,238.0,3.0,iw8_ar_falima,Bdubzs%231713,8,1,0,0,0,0,0,0,0,0,0,1,0,0
849,5251.0,1464.0,226.0,0.32610855794311266,16102.0,763.0,iw8_ar_akilo47,Los_Blancos44,34,1,0,0,0,0,0,0,0,0,0,0,1,0
850,625.0,312.0,80.0,0.30354541039339483,2059.0,284.0,iw8_pi_cpapa,Sillygoose%2311859,18,0,0,0,0,0,0,1,0,0,0,1,0,0
851,7959.0,2050.0,294.0,0.20388871810636336,39036.0,885.0,iw8_sm_beta,cstt v,11,0,0,0,0,0,0,0,0,1,0,0,0,1
852,2843.0,1013.0,164.0,0.2872587652824088,9897.0,698.0,iw8_ar_scharlie,DBigPapi2007,24,1,0,0,0,0,0,0,0,0,0,0,1,0
853,6909.0,1478.0,355.0,0.25862843452871154,26714.0,1006.0,iw8_ar_mike4,DBigPapi2007,24,1,0,0,0,0,0,0,0,0,0,0,1,0
854,2100.0,804.0,393.0,0.31203566121842496,6730.0,219.0,iw8_ar_scharlie,xBxllin%231862,1,1,0,0,0,0,0,0,0,0,0,1,0,0
855,2173.0,775.0,167.0,0.2749588763760597,7903.0,268.0,iw8_ar_falima,caa%2311577,26,1,0,0,0,0,0,0,0,0,0,1,0,0
856,3027.0,657.0,211.0,0.22771383434890544,13293.0,251.0,iw8_sm_mpapa7,JIIIlllIII%231953,35,0,0,0,0,0,0,0,0,1,0,1,0,0
857,1826.0,945.0,156.0,0.3112853733378793,5866.0,189.0,iw8_ar_scharlie,EkAZ%232396,32,1,0,0,0,0,0,0,0,0,0,1,0,0
858,85.0,51.0,13.0,0.5029585798816568,169.0,26.0,iw8_sh_dpapa12,DarkestClover,66,0,0,0,0,0,0,0,1,0,0,0,1,0
859,6.0,2.0,0.0,0.42857142857142855,14.0,3.0,iw8_sh_mike26,Damage decrease,19,0,0,0,0,0,0,0,1,0,0,0,0,1
860,1844.0,994.0,193.0,0.2698273339186421,6834.0,640.0,iw8_ar_falpha,yungswagboi%231286,51,1,0,0,0,0,0,0,0,0,0,1,0,0
861,19547.0,3770.0,926.0,0.2587293183322303,75550.0,2357.0,iw8_sm_mpapa7,winters%2311808,62,0,0,0,0,0,0,0,0,1,0,1,0,0
862,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_juliet,Bdubzs%231713,8,0,1,0,0,0,0,0,0,0,0,1,0,0
