,hits,kills,headshots,accuracy,shots,deaths,weapon,user,ranking,weapontype_weapon_assault_rifle,weapontype_weapon_launcher,weapontype_weapon_lmg,weapontype_weapon_marksman,weapontype_weapon_melee,weapontype_weapon_other,weapontype_weapon_pistol,weapontype_weapon_shotgun,weapontype_weapon_smg,weapontype_weapon_sniper,gametype_battle,gametype_psn,gametype_xbl
448,-0.37011694104547366,-0.3862905389113039,-0.37956037026762557,1.2053670155960707,-0.3419243074301303,-0.4225065814416852,iw8_sm_smgolf45,Vegeta%2312910,7,0,0,0,0,0,0,0,0,1,0,1,0,0
449,-0.054126643029403086,0.006268637910009792,0.0513773402977365,-0.0550950151257421,-0.05471030660341027,-0.2049992275492625,iw8_sm_uzulu,ChillItWasntMe,10,0,0,0,0,0,0,0,0,1,0,0,0,1
450,-0.37195976611109055,-0.3912551536136511,-0.4492439149547905,2.428610929730119,-0.3445871139367852,-0.41883247073404295,iw8_sh_dpapa12,Tequim%231698,4,0,0,0,0,0,0,0,1,0,0,1,0,0
451,-0.3743445985489477,-0.30756593434551194,-0.454745247430093,-0.9277644321046595,-0.3259211039693428,-0.23806622391804297,iw8_la_rpapa7,BLVD POOCH,16,0,1,0,0,0,0,0,0,0,0,0,0,1
452,-0.3168918170914803,-0.3632405420789774,-0.414402142611208,0.0750202640079549,-0.29370378168090405,-0.36959938725163644,iw8_lm_kilo121,ImArmanIII,56,0,0,1,0,0,0,0,0,0,0,0,1,0
453,-0.23450669651096104,-0.19444364219917135,-0.2915390506627856,1.0518857031818456,-0.27371955067056314,-0.11608574842431944,iw8_sh_oscar12,BLVD POOCH,16,0,0,0,0,0,0,0,1,0,0,0,0,1
454,0.03541297486468758,-0.06890981329696265,-0.27503505323687816,-0.4040646962604148,0.1469775129600566,-0.010271360044221906,iw8_ar_galima,Mephitz%2311649,29,1,0,0,0,0,0,0,0,0,0,1,0,0
455,0.20451927500364817,-0.15366287857274763,-0.04764664425770839,1.26155966507324,-0.07677732686153077,-0.163849187623669,iw8_lm_mgolf34,PumpleX%232257,45,0,0,1,0,0,0,0,0,0,0,1,0,0
456,-0.25662059729836356,-0.020682127617018067,0.487816383338401,0.8865805353238784,-0.2803106558850555,-0.06905713136649831,iw8_sn_kilo98,carrypotter%2311124,27,0,0,0,1,0,0,0,0,0,0,1,0,0
457,0.611350008607186,0.5428016410993933,0.2420901994415563,-0.281360290345588,0.7061405149367324,0.4276826363067373,iw8_ar_akilo47,Tequim%231698,4,1,0,0,0,0,0,0,0,0,0,1,0,0
458,-0.23071264490527923,-0.20791902496268527,-0.19251506610734073,-0.7411159049190678,-0.08389572049318254,-0.2446796231917991,iw8_lm_mgolf34,Skyler Hacks V3,60,0,0,1,0,0,0,0,0,0,0,0,0,1
459,-0.31786743036151277,-0.32139593244490783,-0.3062092705969256,-0.6182751655216309,-0.25067704684069775,-0.38576547436526243,iw8_sm_charlie9,CheekSlapper%231799,25,0,0,0,0,0,0,0,0,1,0,1,0,0
460,-0.19320573474625335,-0.06500904460226126,0.12106088498490143,0.5004244897353446,-0.22639541523050782,0.3034976943884284,iw8_pi_decho,ccCloudcc,42,0,0,0,0,0,0,1,0,0,0,0,1,0
461,-0.33705449133881793,-0.2408982511997062,-0.17050973620613077,0.7842748491267486,-0.3222037206283691,-0.17193223118048204,iw8_sn_hdromeo,Hfe-,53,0,0,0,0,0,0,0,0,0,1,0,1,0
462,-0.20101064090651308,-0.1994082569015186,0.41079772868416614,0.05494999014853672,-0.19723636576159354,-0.37915207509150634,iw8_sm_uzulu,xBxllin%231862,1,0,0,0,0,0,0,0,0,1,0,1,0,0
463,-0.3764042265634607,-0.378843616857783,-0.43273991752888297,0.06905570952794063,-0.342214316059568,-0.3865002965067909,iw8_sn_crossbow,vengefulxz%232126,5,0,0,0,1,0,0,0,0,0,0,1,0,0
464,-0.38410073124927235,-0.411468227758922,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.42471104786627056,iw8_me_riotshield,xtddxZ%231539,17,0,0,0,0,0,1,0,0,0,0,1,0,0
465,-0.24946609998479216,-0.29444516691788,-0.36305637284171804,-0.3460465956071907,-0.19768456091617903,-0.3240404144768722,iw8_ar_galima,AtomicCow_,57,1,0,0,0,0,0,0,0,0,0,0,1,0
466,-0.13250090905534442,-0.24267132787911594,-0.28420394069571564,0.1233895038171543,-0.14954312842952666,-0.28950377382503484,iw8_ar_tango21,Slzzpe-ttv,20,1,0,0,0,0,0,0,0,0,0,0,1,0
467,0.248205069206213,0.24244245160738548,0.2769319717851388,0.18416642708083197,0.13318892085133854,0.0926037397697618,iw8_pi_golf21,easyB%2321571,3,0,0,0,0,0,0,1,0,0,0,1,0,0
468,-0.36567248059310353,-0.3962197683159983,-0.4565790249218605,-0.1733475881050122,-0.33061397088206135,-0.4100146050357015,iw8_ar_galima,Serkull,12,1,0,0,0,0,0,0,0,0,0,0,0,1
469,-0.24914089556144803,-0.19515287287093525,-0.28603771818748314,-0.4167922143919918,-0.18719152141470716,-0.16531883190672592,iw8_lm_lima86,PumpleX%232257,45,0,0,1,0,0,0,0,0,0,0,1,0,0
470,0.40636282042592037,2.2828990942721,2.488467626856741,0.9520601533151016,0.06298046810656568,1.4630470337203305,iw8_sn_alpha50,easyB%2321571,3,0,0,0,0,0,0,0,0,0,1,1,0,0
471,-0.22886981983966237,-0.3302613158419565,-0.38689548023469555,-0.043229355356802814,-0.21144678860403912,-0.3409413237320267,iw8_lm_mgolf36,Biggie%2321705,9,0,0,1,0,0,0,0,0,0,0,1,0,0
472,-0.3817158988114152,-0.4015389983542275,-0.4492439149547905,-0.6907357782039271,-0.34466620719935914,-0.42618069214932747,iw8_lm_lima86,itsdrewjitsu,63,0,0,1,0,0,0,0,0,0,0,0,1,0
473,-0.31786743036151277,-0.22245825373384503,-0.16134084874729326,2.516200760821967,-0.3275556980625369,0.0485144112780545,iw8_sh_charlie725,HighTechWarfare,41,0,0,0,0,0,0,0,1,0,0,0,1,0
474,-0.36523887469531136,-0.3951559223083525,-0.43273991752888297,-0.4782179218952066,-0.32457651850558633,-0.4041360279034738,iw8_lm_mgolf34,Damage decrease,19,0,0,1,0,0,0,0,0,0,0,0,0,1
475,-0.19407294654183777,-0.04266827844169869,0.7867221144965032,0.8529876778490219,-0.2453777982482459,-0.3247752366184007,iw8_ar_mcharlie,Vegeta%2312910,7,1,0,0,0,0,0,0,0,0,0,1,0,0
476,0.10988478781049907,-0.06288135258696957,-0.1320004088790133,-0.1778162537573785,0.13300436990533276,-0.17193223118048204,iw8_sm_beta,HanzLuger,61,0,0,0,0,0,0,0,0,1,0,0,1,0
477,-0.13618655918657818,-0.13735057312217813,-0.18701373363203824,-0.36346840781972306,-0.06641610946434874,0.09039927334517645,iw8_sm_uzulu,winters%2311808,62,0,0,0,0,0,0,0,0,1,0,1,0,0
