hits,kills,kdRatio,headshots,accuracy,shots,deaths,weapon,weapontype,user,gametype,headShots
5841.0,1083.0,1.2505773672055427,225.0,0.24098522980443932,24238.0,866.0,iw8_sm_mpapa7,weapon_smg,Attacking,xbl,
2873.0,836.0,1.586337760910816,146.0,0.2206266318537859,13022.0,527.0,iw8_sm_augolf,weapon_smg,Attacking,xbl,
8304.0,1768.0,1.5347222222222223,344.0,0.23117396509005875,35921.0,1152.0,iw8_sm_papa90,weapon_smg,Attacking,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,Attacking,xbl,
29580.0,8508.0,1.4819717819195262,1416.0,0.21186228235412086,139619.0,5741.0,iw8_sm_mpapa5,weapon_smg,Attacking,xbl,
183.0,181.0,25.857142857142858,180.0,0.6398601398601399,286.0,7.0,iw8_sm_smgolf45,weapon_smg,Attacking,xbl,
29332.0,7689.0,1.6221518987341772,1367.0,0.22184573961185317,132218.0,4740.0,iw8_sm_beta,weapon_smg,Attacking,xbl,
10.0,1.0,0.25,0.0,0.14084507042253522,71.0,4.0,iw8_sm_victor,weapon_smg,Attacking,xbl,
5271.0,1486.0,1.52880658436214,242.0,0.25047519482988023,21044.0,972.0,iw8_sm_uzulu,weapon_smg,Attacking,xbl,
162.0,150.0,1.829268292682927,95.0,0.5664335664335665,286.0,82.0,iw8_sn_sbeta,weapon_marksman,Attacking,xbl,
2.0,6.0,1.5,1.0,0.09523809523809523,21.0,4.0,iw8_sn_crossbow,weapon_marksman,Attacking,xbl,
443.0,409.0,3.1953125,217.0,0.5828947368421052,760.0,128.0,iw8_sn_kilo98,weapon_marksman,Attacking,xbl,
310.0,305.0,3.91025641025641,187.0,0.5115511551155115,606.0,78.0,iw8_sn_mike14,weapon_marksman,Attacking,xbl,
149.0,74.0,1.48,22.0,0.30721649484536084,485.0,50.0,iw8_sn_sksierra,weapon_marksman,Attacking,xbl,
0.0,95.0,0.8260869565217391,0.0,0.0,0.0,115.0,iw8_me_akimboblunt,weapon_melee,Attacking,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Attacking,xbl,
0.0,423.0,1.222543352601156,0.0,0.0,0.0,346.0,iw8_knife,weapon_melee,Attacking,xbl,
938.0,1069.0,1.4806094182825484,267.0,0.3732590529247911,2513.0,722.0,iw8_sn_alpha50,weapon_sniper,Mephitz%2311649,battle,
150.0,157.0,1.129496402877698,38.0,0.3937007874015748,381.0,139.0,iw8_sn_hdromeo,weapon_sniper,Mephitz%2311649,battle,
92.0,87.0,1.74,24.0,0.26062322946175637,353.0,50.0,iw8_sn_delta,weapon_sniper,Mephitz%2311649,battle,
42.0,41.0,1.64,13.0,0.3888888888888889,108.0,25.0,iw8_sn_xmike109,weapon_sniper,Mephitz%2311649,battle,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,Mephitz%2311649,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,Mephitz%2311649,battle,0.0
0.0,674.0,,,,0.0,0.0,equip_frag,lethals,Mephitz%2311649,battle,0.0
0.0,245.0,,,,0.0,0.0,equip_thermite,lethals,Mephitz%2311649,battle,0.0
0.0,396.0,,,,0.0,0.0,equip_semtex,lethals,Mephitz%2311649,battle,0.0
0.0,87.0,,,,0.0,0.0,equip_claymore,lethals,Mephitz%2311649,battle,0.0
0.0,121.0,,,,0.0,0.0,equip_c4,lethals,Mephitz%2311649,battle,0.0
0.0,15.0,,,,0.0,0.0,equip_at_mine,lethals,Mephitz%2311649,battle,0.0
0.0,130.0,,,,0.0,0.0,equip_throwing_knife,lethals,Mephitz%2311649,battle,0.0
0.0,138.0,,,,0.0,0.0,equip_molotov,lethals,Mephitz%2311649,battle,0.0
332.0,77.0,1.0845070422535212,24.0,0.16500994035785288,2012.0,71.0,iw8_lm_kilo121,weapon_lmg,Mephitz%2311649,battle,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mkilo3,weapon_lmg,Mephitz%2311649,battle,
94.0,28.0,1.1666666666666667,11.0,0.1430745814307458,657.0,24.0,iw8_lm_mgolf34,weapon_lmg,Mephitz%2311649,battle,
182.0,44.0,1.2571428571428571,6.0,0.16774193548387098,1085.0,35.0,iw8_lm_lima86,weapon_lmg,Mephitz%2311649,battle,
7246.0,1348.0,1.360242179616549,269.0,0.22722568910909718,31889.0,991.0,iw8_lm_pkilo,weapon_lmg,Mephitz%2311649,battle,
880.0,203.0,1.7203389830508475,43.0,0.26004728132387706,3384.0,118.0,iw8_lm_mgolf36,weapon_lmg,Mephitz%2311649,battle,
0.0,0.0,0.0,0.0,0.0,10.0,1.0,iw8_la_gromeo,weapon_launcher,Mephitz%2311649,battle,
83.0,478.0,1.49375,8.0,0.06311787072243347,1315.0,320.0,iw8_la_rpapa7,weapon_launcher,Mephitz%2311649,battle,
7.0,10.0,0.5882352941176471,0.0,0.12962962962962962,54.0,17.0,iw8_la_juliet,weapon_launcher,Mephitz%2311649,battle,
21.0,6.0,0.25,0.0,0.3230769230769231,65.0,24.0,iw8_la_kgolf,weapon_launcher,Mephitz%2311649,battle,
0.0,0.0,0.0,0.0,0.0,11.0,0.0,iw8_la_mike32,weapon_launcher,Mephitz%2311649,battle,
1503.0,738.0,0.9571984435797666,211.0,0.4100954979536153,3665.0,771.0,iw8_pi_cpapa,weapon_pistol,Mephitz%2311649,battle,
1121.0,297.0,1.2426778242677825,68.0,0.2693416626621816,4162.0,239.0,iw8_pi_mike9,weapon_pistol,Mephitz%2311649,battle,
586.0,175.0,0.9459459459459459,36.0,0.245393634840871,2388.0,185.0,iw8_pi_mike1911,weapon_pistol,Mephitz%2311649,battle,
1546.0,415.0,0.870020964360587,77.0,0.23213213213213213,6660.0,477.0,iw8_pi_golf21,weapon_pistol,Mephitz%2311649,battle,
2113.0,1140.0,0.8062234794908062,388.0,0.3098240469208211,6820.0,1414.0,iw8_pi_decho,weapon_pistol,Mephitz%2311649,battle,
490.0,121.0,1.4404761904761905,16.0,0.19623548257909493,2497.0,84.0,iw8_pi_papa320,weapon_pistol,Mephitz%2311649,battle,
2390.0,857.0,1.4049180327868853,193.0,0.24754013464526153,9655.0,610.0,iw8_ar_falima,weapon_assault_rifle,Mephitz%2311649,battle,
2953.0,643.0,1.4039301310043668,143.0,0.23852988691437804,12380.0,458.0,iw8_ar_tango21,weapon_assault_rifle,Mephitz%2311649,battle,
23065.0,4953.0,1.56,1035.0,0.24391662524719493,94561.0,3175.0,iw8_ar_mike4,weapon_assault_rifle,Mephitz%2311649,battle,
0.0,0.0,0.0,0.0,0.0,13.0,2.0,iw8_ar_anovember94,weapon_assault_rifle,Mephitz%2311649,battle,
273.0,79.0,0.797979797979798,41.0,0.192524682651622,1418.0,99.0,iw8_ar_falpha,weapon_assault_rifle,Mephitz%2311649,battle,
6440.0,1115.0,1.252808988764045,266.0,0.2691182615963226,23930.0,890.0,iw8_ar_mcharlie,weapon_assault_rifle,Mephitz%2311649,battle,
8738.0,2429.0,1.432193396226415,460.0,0.25587864944800726,34149.0,1696.0,iw8_ar_akilo47,weapon_assault_rifle,Mephitz%2311649,battle,
1337.0,272.0,1.2890995260663507,45.0,0.23862216669641265,5603.0,211.0,iw8_ar_kilo433,weapon_assault_rifle,Mephitz%2311649,battle,
895.0,224.0,1.160621761658031,51.0,0.25418915080942917,3521.0,193.0,iw8_ar_scharlie,weapon_assault_rifle,Mephitz%2311649,battle,
1843.0,687.0,1.5,149.0,0.23232068574309844,7933.0,458.0,iw8_ar_asierra12,weapon_assault_rifle,Mephitz%2311649,battle,
3870.0,968.0,1.6982456140350877,104.0,0.2059167819516867,18794.0,570.0,iw8_ar_galima,weapon_assault_rifle,Mephitz%2311649,battle,
1245.0,286.0,1.881578947368421,36.0,0.2548096602537863,4886.0,152.0,iw8_ar_sierra552,weapon_assault_rifle,Mephitz%2311649,battle,
0.0,3.0,0.3333333333333333,0.0,0.0,0.0,9.0,iw8_me_riotshield,weapon_other,Mephitz%2311649,battle,
1247.0,719.0,0.9889958734525447,82.0,0.5832553788587465,2138.0,727.0,iw8_sh_mike26,weapon_shotgun,Mephitz%2311649,battle,
633.0,378.0,1.128358208955224,52.0,0.7259174311926605,872.0,335.0,iw8_sh_charlie725,weapon_shotgun,Mephitz%2311649,battle,
134.0,52.0,0.8,4.0,0.4336569579288026,309.0,65.0,iw8_sh_oscar12,weapon_shotgun,Mephitz%2311649,battle,
129.0,61.0,1.1090909090909091,16.0,0.5119047619047619,252.0,55.0,iw8_sh_romeo870,weapon_shotgun,Mephitz%2311649,battle,
4060.0,1930.0,1.1536162582187688,213.0,0.5906313645621182,6874.0,1673.0,iw8_sh_dpapa12,weapon_shotgun,Mephitz%2311649,battle,
22229.0,3883.0,1.454852004496066,985.0,0.27291925008287393,81449.0,2669.0,iw8_sm_mpapa7,weapon_smg,Mephitz%2311649,battle,
1790.0,391.0,1.3816254416961131,91.0,0.2326790588847004,7693.0,283.0,iw8_sm_augolf,weapon_smg,Mephitz%2311649,battle,
13149.0,2200.0,1.3221153846153846,452.0,0.2933080526433192,44830.0,1664.0,iw8_sm_papa90,weapon_smg,Mephitz%2311649,battle,
11.0,2.0,2.0,0.0,0.16666666666666666,66.0,1.0,iw8_sm_charlie9,weapon_smg,Mephitz%2311649,battle,
6365.0,1335.0,1.523972602739726,198.0,0.24751127702597606,25716.0,876.0,iw8_sm_mpapa5,weapon_smg,Mephitz%2311649,battle,
662.0,177.0,1.6542056074766356,24.0,0.2512333965844402,2635.0,107.0,iw8_sm_smgolf45,weapon_smg,Mephitz%2311649,battle,
6170.0,1525.0,1.5754132231404958,333.0,0.2537319570670724,24317.0,968.0,iw8_sm_beta,weapon_smg,Mephitz%2311649,battle,
2228.0,398.0,1.2838709677419355,83.0,0.25132543711223915,8865.0,310.0,iw8_sm_victor,weapon_smg,Mephitz%2311649,battle,
1913.0,463.0,1.1375921375921376,75.0,0.2263637439356289,8451.0,407.0,iw8_sm_uzulu,weapon_smg,Mephitz%2311649,battle,
2153.0,1582.0,0.9899874843554443,655.0,0.3984085862324204,5404.0,1598.0,iw8_sn_sbeta,weapon_marksman,Mephitz%2311649,battle,
27.0,56.0,1.8064516129032258,14.0,0.13636363636363635,198.0,31.0,iw8_sn_crossbow,weapon_marksman,Mephitz%2311649,battle,
1443.0,1377.0,1.1829896907216495,482.0,0.38926355543566227,3707.0,1164.0,iw8_sn_kilo98,weapon_marksman,Mephitz%2311649,battle,
186.0,96.0,1.8461538461538463,32.0,0.27761194029850744,670.0,52.0,iw8_sn_mike14,weapon_marksman,Mephitz%2311649,battle,
44.0,19.0,1.4615384615384615,7.0,0.2716049382716049,162.0,13.0,iw8_sn_sksierra,weapon_marksman,Mephitz%2311649,battle,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,Mephitz%2311649,battle,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Mephitz%2311649,battle,
0.0,48.0,0.3157894736842105,0.0,0.0,0.0,152.0,iw8_knife,weapon_melee,Mephitz%2311649,battle,
935.0,1285.0,2.2003424657534247,254.0,0.31052806376619063,3011.0,584.0,iw8_sn_alpha50,weapon_sniper,Papadogethan,xbl,
803.0,943.0,1.634315424610052,184.0,0.35784313725490197,2244.0,577.0,iw8_sn_hdromeo,weapon_sniper,Papadogethan,xbl,
335.0,313.0,1.416289592760181,87.0,0.2759472817133443,1214.0,221.0,iw8_sn_delta,weapon_sniper,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_xmike109,weapon_sniper,Papadogethan,xbl,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,Papadogethan,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,Papadogethan,xbl,0.0
0.0,41.0,,,,0.0,0.0,equip_frag,lethals,Papadogethan,xbl,0.0
0.0,12.0,,,,0.0,0.0,equip_thermite,lethals,Papadogethan,xbl,0.0
0.0,2289.0,,,,0.0,0.0,equip_semtex,lethals,Papadogethan,xbl,0.0
0.0,109.0,,,,0.0,0.0,equip_claymore,lethals,Papadogethan,xbl,0.0
0.0,61.0,,,,0.0,0.0,equip_c4,lethals,Papadogethan,xbl,0.0
0.0,135.0,,,,0.0,0.0,equip_at_mine,lethals,Papadogethan,xbl,0.0
0.0,11.0,,,,0.0,0.0,equip_throwing_knife,lethals,Papadogethan,xbl,0.0
0.0,12.0,,,,0.0,0.0,equip_molotov,lethals,Papadogethan,xbl,0.0
157.0,34.0,1.0303030303030303,13.0,0.1782065834279228,881.0,33.0,iw8_lm_kilo121,weapon_lmg,Papadogethan,xbl,
303.0,77.0,1.375,17.0,0.2135306553911205,1419.0,56.0,iw8_lm_mkilo3,weapon_lmg,Papadogethan,xbl,
2467.0,664.0,1.371900826446281,149.0,0.2529737489745693,9752.0,484.0,iw8_lm_mgolf34,weapon_lmg,Papadogethan,xbl,
122.0,31.0,0.8378378378378378,4.0,0.18263473053892215,668.0,37.0,iw8_lm_lima86,weapon_lmg,Papadogethan,xbl,
8059.0,2140.0,1.6385911179173047,454.0,0.23520312864814383,34264.0,1306.0,iw8_lm_pkilo,weapon_lmg,Papadogethan,xbl,
102.0,17.0,1.1333333333333333,4.0,0.20318725099601595,502.0,15.0,iw8_lm_mgolf36,weapon_lmg,Papadogethan,xbl,
0.0,3.0,1.0,0.0,0.0,8.0,3.0,iw8_la_gromeo,weapon_launcher,Papadogethan,xbl,
4.0,59.0,1.903225806451613,1.0,0.029411764705882353,136.0,31.0,iw8_la_rpapa7,weapon_launcher,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_juliet,weapon_launcher,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_kgolf,weapon_launcher,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,Papadogethan,xbl,
1009.0,634.0,1.2480314960629921,158.0,0.47282099343955014,2134.0,508.0,iw8_pi_cpapa,weapon_pistol,Papadogethan,xbl,
1147.0,608.0,1.1714836223506744,107.0,0.2634359209921911,4354.0,519.0,iw8_pi_mike9,weapon_pistol,Papadogethan,xbl,
168.0,52.0,0.9454545454545454,11.0,0.18834080717488788,892.0,55.0,iw8_pi_mike1911,weapon_pistol,Papadogethan,xbl,
412.0,82.0,1.7083333333333333,19.0,0.24954572986069049,1651.0,48.0,iw8_pi_golf21,weapon_pistol,Papadogethan,xbl,
694.0,431.0,0.9016736401673641,98.0,0.3179111314704535,2183.0,478.0,iw8_pi_decho,weapon_pistol,Papadogethan,xbl,
235.0,63.0,0.8076923076923077,12.0,0.2554347826086957,920.0,78.0,iw8_pi_papa320,weapon_pistol,Papadogethan,xbl,
869.0,810.0,1.5340909090909092,83.0,0.29750085587127695,2921.0,528.0,iw8_ar_falima,weapon_assault_rifle,Papadogethan,xbl,
7007.0,1532.0,1.3116438356164384,357.0,0.24736117485084902,28327.0,1168.0,iw8_ar_tango21,weapon_assault_rifle,Papadogethan,xbl,
83902.0,18221.0,1.5853998085791352,4063.0,0.2601983538737308,322454.0,11493.0,iw8_ar_mike4,weapon_assault_rifle,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_anovember94,weapon_assault_rifle,Papadogethan,xbl,
5792.0,1928.0,1.4606060606060607,581.0,0.2824125993466283,20509.0,1320.0,iw8_ar_falpha,weapon_assault_rifle,Papadogethan,xbl,
4698.0,1082.0,1.2973621103117505,305.0,0.22519413287316653,20862.0,834.0,iw8_ar_mcharlie,weapon_assault_rifle,Papadogethan,xbl,
2651.0,1552.0,1.5660948536831483,244.0,0.22073272273105746,12010.0,991.0,iw8_ar_akilo47,weapon_assault_rifle,Papadogethan,xbl,
6882.0,1518.0,1.4375,348.0,0.26227134146341463,26240.0,1056.0,iw8_ar_kilo433,weapon_assault_rifle,Papadogethan,xbl,
1149.0,673.0,1.7390180878552972,92.0,0.20986301369863014,5475.0,387.0,iw8_ar_scharlie,weapon_assault_rifle,Papadogethan,xbl,
1402.0,757.0,1.3941068139963169,145.0,0.26078869047619047,5376.0,543.0,iw8_ar_asierra12,weapon_assault_rifle,Papadogethan,xbl,
540.0,152.0,1.6703296703296704,15.0,0.26328620185275475,2051.0,91.0,iw8_ar_galima,weapon_assault_rifle,Papadogethan,xbl,
4335.0,1036.0,1.7800687285223367,249.0,0.2980200742472157,14546.0,582.0,iw8_ar_sierra552,weapon_assault_rifle,Papadogethan,xbl,
0.0,2.0,0.2,0.0,0.0,0.0,10.0,iw8_me_riotshield,weapon_other,Papadogethan,xbl,
4.0,3.0,3.0,0.0,0.4444444444444444,9.0,1.0,iw8_sh_mike26,weapon_shotgun,Papadogethan,xbl,
1801.0,1288.0,1.2208530805687203,175.0,0.735702614379085,2448.0,1055.0,iw8_sh_charlie725,weapon_shotgun,Papadogethan,xbl,
102.0,60.0,1.5789473684210527,9.0,0.35789473684210527,285.0,38.0,iw8_sh_oscar12,weapon_shotgun,Papadogethan,xbl,
855.0,603.0,1.1292134831460674,86.0,0.7533039647577092,1135.0,534.0,iw8_sh_romeo870,weapon_shotgun,Papadogethan,xbl,
332.0,174.0,0.9508196721311475,26.0,0.7139784946236559,465.0,183.0,iw8_sh_dpapa12,weapon_shotgun,Papadogethan,xbl,
8159.0,1433.0,1.3293135435992578,395.0,0.26243165004824703,31090.0,1078.0,iw8_sm_mpapa7,weapon_smg,Papadogethan,xbl,
6421.0,1507.0,1.344335414808207,286.0,0.26172909958015733,24533.0,1121.0,iw8_sm_augolf,weapon_smg,Papadogethan,xbl,
11512.0,2178.0,1.4188925081433226,409.0,0.26392168550402345,43619.0,1535.0,iw8_sm_papa90,weapon_smg,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,Papadogethan,xbl,
61304.0,14342.0,1.4536793026555848,2729.0,0.2608913988058507,234979.0,9866.0,iw8_sm_mpapa5,weapon_smg,Papadogethan,xbl,
1336.0,449.0,1.2506963788300836,64.0,0.2617042115572968,5105.0,359.0,iw8_sm_smgolf45,weapon_smg,Papadogethan,xbl,
43142.0,14522.0,1.7545004228585237,2295.0,0.2433935865321689,177252.0,8277.0,iw8_sm_beta,weapon_smg,Papadogethan,xbl,
788.0,139.0,1.5274725274725274,39.0,0.26986301369863014,2920.0,91.0,iw8_sm_victor,weapon_smg,Papadogethan,xbl,
6630.0,1693.0,1.3922697368421053,308.0,0.26704797196600477,24827.0,1216.0,iw8_sm_uzulu,weapon_smg,Papadogethan,xbl,
819.0,603.0,1.1463878326996197,144.0,0.48518957345971564,1688.0,526.0,iw8_sn_sbeta,weapon_marksman,Papadogethan,xbl,
16.0,21.0,1.5,2.0,0.1951219512195122,82.0,14.0,iw8_sn_crossbow,weapon_marksman,Papadogethan,xbl,
596.0,540.0,1.3202933985330074,158.0,0.40849897189856066,1459.0,409.0,iw8_sn_kilo98,weapon_marksman,Papadogethan,xbl,
77.0,35.0,1.09375,9.0,0.21568627450980393,357.0,32.0,iw8_sn_mike14,weapon_marksman,Papadogethan,xbl,
30.0,15.0,15.0,2.0,0.18633540372670807,161.0,1.0,iw8_sn_sksierra,weapon_marksman,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,Papadogethan,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Papadogethan,xbl,
2.0,94.0,0.2946708463949843,0.0,2.0,0.0,319.0,iw8_knife,weapon_melee,Papadogethan,xbl,
1288.0,1835.0,1.7850194552529184,401.0,0.3441090034731499,3743.0,1028.0,iw8_sn_alpha50,weapon_sniper,Christian524524,psn,
239.0,334.0,1.5534883720930233,88.0,0.32694938440492477,731.0,215.0,iw8_sn_hdromeo,weapon_sniper,Christian524524,psn,
135.0,145.0,1.4215686274509804,40.0,0.3358208955223881,402.0,102.0,iw8_sn_delta,weapon_sniper,Christian524524,psn,
87.0,94.0,0.8623853211009175,22.0,0.35655737704918034,244.0,109.0,iw8_sn_xmike109,weapon_sniper,Christian524524,psn,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,Christian524524,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,Christian524524,psn,0.0
0.0,165.0,,,,0.0,0.0,equip_frag,lethals,Christian524524,psn,0.0
0.0,142.0,,,,0.0,0.0,equip_thermite,lethals,Christian524524,psn,0.0
0.0,392.0,,,,0.0,0.0,equip_semtex,lethals,Christian524524,psn,0.0
0.0,127.0,,,,0.0,0.0,equip_claymore,lethals,Christian524524,psn,0.0
0.0,552.0,,,,0.0,0.0,equip_c4,lethals,Christian524524,psn,0.0
0.0,478.0,,,,0.0,0.0,equip_at_mine,lethals,Christian524524,psn,0.0
0.0,183.0,,,,0.0,0.0,equip_throwing_knife,lethals,Christian524524,psn,0.0
0.0,72.0,,,,0.0,0.0,equip_molotov,lethals,Christian524524,psn,0.0
821.0,246.0,1.7202797202797202,63.0,0.19218164794007492,4272.0,143.0,iw8_lm_kilo121,weapon_lmg,Christian524524,psn,
517.0,131.0,1.955223880597015,19.0,0.18275008837044893,2829.0,67.0,iw8_lm_mkilo3,weapon_lmg,Christian524524,psn,
335.0,85.0,1.3492063492063493,29.0,0.1571294559099437,2132.0,63.0,iw8_lm_mgolf34,weapon_lmg,Christian524524,psn,
324.0,96.0,1.8823529411764706,15.0,0.1980440097799511,1636.0,51.0,iw8_lm_lima86,weapon_lmg,Christian524524,psn,
3278.0,907.0,1.6953271028037382,177.0,0.22279616665533883,14713.0,535.0,iw8_lm_pkilo,weapon_lmg,Christian524524,psn,
1905.0,416.0,1.7627118644067796,97.0,0.2828507795100223,6735.0,236.0,iw8_lm_mgolf36,weapon_lmg,Christian524524,psn,
5.0,32.0,1.6,0.0,0.07352941176470588,68.0,20.0,iw8_la_gromeo,weapon_launcher,Christian524524,psn,
6.0,77.0,1.2419354838709677,0.0,0.0335195530726257,179.0,62.0,iw8_la_rpapa7,weapon_launcher,Christian524524,psn,
3.0,12.0,0.7058823529411765,0.0,0.0410958904109589,73.0,17.0,iw8_la_juliet,weapon_launcher,Christian524524,psn,
3.0,20.0,2.0,0.0,0.05357142857142857,56.0,10.0,iw8_la_kgolf,weapon_launcher,Christian524524,psn,
0.0,3.0,3.0,0.0,0.0,24.0,0.0,iw8_la_mike32,weapon_launcher,Christian524524,psn,
3957.0,2679.0,1.494143892916899,400.0,0.5931644431119772,6671.0,1793.0,iw8_pi_cpapa,weapon_pistol,Christian524524,psn,
4374.0,2608.0,1.5710843373493977,391.0,0.2682119205298013,16308.0,1660.0,iw8_pi_mike9,weapon_pistol,Christian524524,psn,
765.0,363.0,1.0521739130434782,61.0,0.3176910299003322,2408.0,345.0,iw8_pi_mike1911,weapon_pistol,Christian524524,psn,
1400.0,544.0,1.380710659898477,79.0,0.3155996393146979,4436.0,394.0,iw8_pi_golf21,weapon_pistol,Christian524524,psn,
2335.0,1411.0,1.1243027888446215,323.0,0.4482626223843348,5209.0,1255.0,iw8_pi_decho,weapon_pistol,Christian524524,psn,
1888.0,768.0,1.5,121.0,0.2875856816450876,6565.0,512.0,iw8_pi_papa320,weapon_pistol,Christian524524,psn,
1682.0,798.0,1.6521739130434783,141.0,0.32302669483387747,5207.0,483.0,iw8_ar_falima,weapon_assault_rifle,Christian524524,psn,
5306.0,1184.0,2.0343642611683848,195.0,0.3178387444590871,16694.0,582.0,iw8_ar_tango21,weapon_assault_rifle,Christian524524,psn,
17392.0,4011.0,1.7296248382923674,846.0,0.29235657012220745,59489.0,2319.0,iw8_ar_mike4,weapon_assault_rifle,Christian524524,psn,
1838.0,464.0,1.9414225941422594,107.0,0.2992510582872029,6142.0,239.0,iw8_ar_anovember94,weapon_assault_rifle,Christian524524,psn,
1297.0,590.0,2.322834645669291,156.0,0.2968642710002289,4369.0,254.0,iw8_ar_falpha,weapon_assault_rifle,Christian524524,psn,
1818.0,364.0,1.5622317596566524,84.0,0.28907616473207187,6289.0,233.0,iw8_ar_mcharlie,weapon_assault_rifle,Christian524524,psn,
3642.0,1132.0,2.286868686868687,193.0,0.2830276655268884,12868.0,495.0,iw8_ar_akilo47,weapon_assault_rifle,Christian524524,psn,
4106.0,899.0,1.8235294117647058,173.0,0.2843293400734021,14441.0,493.0,iw8_ar_kilo433,weapon_assault_rifle,Christian524524,psn,
1108.0,344.0,1.421487603305785,77.0,0.2737154150197628,4048.0,242.0,iw8_ar_scharlie,weapon_assault_rifle,Christian524524,psn,
807.0,316.0,2.0387096774193547,87.0,0.3143747565251266,2567.0,155.0,iw8_ar_asierra12,weapon_assault_rifle,Christian524524,psn,
1669.0,555.0,1.767515923566879,90.0,0.29739843193157517,5612.0,314.0,iw8_ar_galima,weapon_assault_rifle,Christian524524,psn,
5882.0,1407.0,1.9168937329700273,303.0,0.29605395611032814,19868.0,734.0,iw8_ar_sierra552,weapon_assault_rifle,Christian524524,psn,
0.0,25.0,0.10504201680672269,0.0,0.0,0.0,238.0,iw8_me_riotshield,weapon_other,Christian524524,psn,
504.0,435.0,1.520979020979021,35.0,0.6728971962616822,749.0,286.0,iw8_sh_mike26,weapon_shotgun,Christian524524,psn,
1264.0,960.0,1.5335463258785942,99.0,0.7497034400948992,1686.0,626.0,iw8_sh_charlie725,weapon_shotgun,Christian524524,psn,
1315.0,662.0,1.4581497797356828,85.0,0.5245313123254887,2507.0,454.0,iw8_sh_oscar12,weapon_shotgun,Christian524524,psn,
1008.0,811.0,1.5870841487279843,89.0,0.7881157154026583,1279.0,511.0,iw8_sh_romeo870,weapon_shotgun,Christian524524,psn,
550.0,340.0,1.588785046728972,43.0,0.6571087216248507,837.0,214.0,iw8_sh_dpapa12,weapon_shotgun,Christian524524,psn,
